run_id,targets,prior_key,channel,qc_status_code,qc_summary_short,qc_primary_review_check,qc_flagged_channels,roi_baseline,roi_new,delta_abs,delta_pct,adstock_alpha_m,saturation_ec_m,saturation_slope_m,max_lag,adstock_decay_spec,analysis_stage,run_mode,prior_mode_used,kpi_type,kpi_type_effective,outcome_col_used,revenue_per_kpi,target_channels,sweep_type,two_layer_enabled,prior_design_mode,prior_grid_type,prior_design_label,roi_mu,roi_sigma,roi_dist,qc_scope,qc_target_channels,gate_mode,gate_matched_count,gate_missing_count,gate_warning,data_tag,input_data_csv,roi_prior_mu,roi_prior_sigma,roi_prior_dist,roi_baseline_sd,roi_baseline_p05,roi_baseline_p50,roi_baseline_p95,roi_new_sd,roi_new_p05,roi_new_p50,roi_new_p95,ci_overlap_baseline_new,prior_roi_mu_channel,prior_roi_sigma_channel,prior_roi_dist_channel,prior_posterior_kl_gaussian,prior_posterior_wasserstein,channel_total_spend,incremental_outcome_baseline,incremental_outcome_new,delta_outcome,delta_outcome_abs,dollars_per_subscription,incremental_value_baseline,incremental_value_new,delta_value,delta_value_abs,is_baseline,roi_change_pct,roi_change_signed_pct,contribution_change_pct,contribution_change_signed_pct,output_change_pct,signed_output_change_pct,input_mu_pct,input_sigma_pct,input_dist_change,mu_only,sigma_only,dist_only,joint_continuous,elasticity_mu,elasticity_sigma,elasticity_joint,dist_sensitivity,in_target_set,flagged_this_channel,sign_flip
"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=40.0|target=amazon|mu=3.000000|sigma=1.500000|dist=LogNormal|3.000000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",amazon,"{""kpi_type"": ""non_revenue"", ""kpi_type_effective"": ""revenue"", ""prior_design_mode"": ""roi"", ""prior_grid_type"": ""roi"", ""revenue_per_kpi"": 40.0, ""roi_prior_overrides"": {""amazon"": {""dist"": ""LogNormal"", ""mu"": 3.0, ""sigma"": 1.5}, ""beehiiv"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""google"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""liveintent"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""snapchat"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}}, ""run_mode"": ""demo_32run"", ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}, ""sweep_type"": ""fixed_full_grid"", ""target_channel"": ""amazon"", ""two_layer_enabled"": false}",meta,REVIEW,REVIEW:PriorPosteriorShift,PriorPosteriorShift,amazon,0.3660318725307782,0.3632852638637026,0.0027466086670756,0.0075037418137532,0.3,0.5,1.2,4,geometric,prior_sweep,demo_32run,roi,non_revenue,revenue,__revenue_equiv__,40.0,amazon,fixed_full_grid,False,roi,roi,Revenue-equivalent ROI,3.0,1.5,LogNormal,target_channels,amazon,configured,,,,monthly_mocha,/Users/jasper/Documents/Intern/BlueAlpha/capstone-Blue_Alpha_1/data/raw/monthly_mocha.csv,3.0,1.5,LogNormal,0.2710989340264117,0.0775506317615509,0.3095608353614807,0.8324949353933336,0.2479951621736285,0.0699559688568115,0.2954325079917907,0.8482417374849319,0.9700091329724794,1.0,1.5,LogNormal,1.4035683164076889,0.6112924750435168,840158.1265220001,307524.6522727981,305217.0666807788,-2307.5855920193135,2307.5855920193135,100.0,30752465.227279812,30521706.66807788,-230758.55920192972,230758.55920192972,False,0.007503741813753253,-0.007503741813753253,0.007503741813753217,-0.007503741813753217,0.0075037418137532345,-0.0075037418137532345,2.0,0.5,0,False,False,False,True,,,0.003001496725501294,,True,False,0.0
"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=40.0|target=amazon|mu=3.000000|sigma=1.500000|dist=LogNormal|3.000000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",amazon,"{""kpi_type"": ""non_revenue"", ""kpi_type_effective"": ""revenue"", ""prior_design_mode"": ""roi"", ""prior_grid_type"": ""roi"", ""revenue_per_kpi"": 40.0, ""roi_prior_overrides"": {""amazon"": {""dist"": ""LogNormal"", ""mu"": 3.0, ""sigma"": 1.5}, ""beehiiv"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""google"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""liveintent"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""snapchat"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}}, ""run_mode"": ""demo_32run"", ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}, ""sweep_type"": ""fixed_full_grid"", ""target_channel"": ""amazon"", ""two_layer_enabled"": false}",google,REVIEW,REVIEW:PriorPosteriorShift,PriorPosteriorShift,amazon,0.2194756436223785,0.2113236770965159,0.0081519665258626,0.0371429211520554,0.3,0.5,1.2,4,geometric,prior_sweep,demo_32run,roi,non_revenue,revenue,__revenue_equiv__,40.0,amazon,fixed_full_grid,False,roi,roi,Revenue-equivalent ROI,3.0,1.5,LogNormal,target_channels,amazon,configured,,,,monthly_mocha,/Users/jasper/Documents/Intern/BlueAlpha/capstone-Blue_Alpha_1/data/raw/monthly_mocha.csv,3.0,1.5,LogNormal,0.152594514124266,0.0497117850929498,0.1836163029074669,0.4680369317531586,0.133256751166526,0.050603225082159,0.1825875714421272,0.4597130343317985,0.9779708738904608,1.0,1.5,LogNormal,2.0631132608107485,0.6945185834064592,10298543.94665,2260279.561064359,2176326.175546143,-83953.3855182156,83953.3855182156,100.0,226027956.1064359,217632617.5546143,-8395338.55182159,8395338.55182159,False,0.03714292115205539,-0.03714292115205539,0.03714292115205528,-0.03714292115205528,0.037142921152055336,-0.037142921152055336,2.0,0.5,0,False,False,False,True,,,0.014857168460822134,,True,False,0.0
"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=40.0|target=amazon|mu=3.000000|sigma=1.500000|dist=LogNormal|3.000000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",amazon,"{""kpi_type"": ""non_revenue"", ""kpi_type_effective"": ""revenue"", ""prior_design_mode"": ""roi"", ""prior_grid_type"": ""roi"", ""revenue_per_kpi"": 40.0, ""roi_prior_overrides"": {""amazon"": {""dist"": ""LogNormal"", ""mu"": 3.0, ""sigma"": 1.5}, ""beehiiv"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""google"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""liveintent"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""snapchat"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}}, ""run_mode"": ""demo_32run"", ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}, ""sweep_type"": ""fixed_full_grid"", ""target_channel"": ""amazon"", ""two_layer_enabled"": false}",snapchat,REVIEW,REVIEW:PriorPosteriorShift,PriorPosteriorShift,amazon,0.4303669441491365,0.4343714612349867,0.0040045170858502,0.0093048900253418,0.3,0.5,1.2,4,geometric,prior_sweep,demo_32run,roi,non_revenue,revenue,__revenue_equiv__,40.0,amazon,fixed_full_grid,False,roi,roi,Revenue-equivalent ROI,3.0,1.5,LogNormal,target_channels,amazon,configured,,,,monthly_mocha,/Users/jasper/Documents/Intern/BlueAlpha/capstone-Blue_Alpha_1/data/raw/monthly_mocha.csv,3.0,1.5,LogNormal,0.3288818835472729,0.0775659814476966,0.3272532671689987,1.088141828775406,0.3288848181654441,0.0720326453447341,0.3205870985984802,1.0889583110809329,0.9937558676878392,1.0,1.5,LogNormal,1.1126463204924897,0.455324417110922,4342436.908989999,1868841.302682448,1886230.665478725,17389.362796276808,17389.362796276808,100.0,186884130.2682448,188623066.54787248,1738936.2796276808,1738936.2796276808,False,0.00930489002534196,0.00930489002534196,0.00930489002534199,0.00930489002534199,0.009304890025341975,0.009304890025341975,2.0,0.5,0,False,False,False,True,,,0.00372195601013679,,True,False,0.0
"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=40.0|target=amazon|mu=3.000000|sigma=1.500000|dist=LogNormal|3.000000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",amazon,"{""kpi_type"": ""non_revenue"", ""kpi_type_effective"": ""revenue"", ""prior_design_mode"": ""roi"", ""prior_grid_type"": ""roi"", ""revenue_per_kpi"": 40.0, ""roi_prior_overrides"": {""amazon"": {""dist"": ""LogNormal"", ""mu"": 3.0, ""sigma"": 1.5}, ""beehiiv"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""google"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""liveintent"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""snapchat"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}}, ""run_mode"": ""demo_32run"", ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}, ""sweep_type"": ""fixed_full_grid"", ""target_channel"": ""amazon"", ""two_layer_enabled"": false}",tiktok,REVIEW,REVIEW:PriorPosteriorShift,PriorPosteriorShift,amazon,0.367745744921267,0.3640250512522955,0.0037206936689714,0.0101175709586199,0.3,0.5,1.2,4,geometric,prior_sweep,demo_32run,roi,non_revenue,revenue,__revenue_equiv__,40.0,amazon,fixed_full_grid,False,roi,roi,Revenue-equivalent ROI,3.0,1.5,LogNormal,target_channels,amazon,configured,,,,monthly_mocha,/Users/jasper/Documents/Intern/BlueAlpha/capstone-Blue_Alpha_1/data/raw/monthly_mocha.csv,3.0,1.5,LogNormal,0.2983608531049338,0.0654633022844791,0.2854141294956207,0.8714809417724609,0.2873486934207286,0.0681481853127479,0.2879267632961273,0.9342443555593491,0.9246665237824307,1.0,1.5,LogNormal,1.260753595152841,0.5560915835766513,1752685.00913,644542.4542948495,638021.2502776784,-6521.204017171171,6521.204017171171,100.0,64454245.42948496,63802125.02776784,-652120.4017171189,652120.4017171189,False,0.010117570958619992,-0.010117570958619992,0.01011757095861991,-0.01011757095861991,0.01011757095861995,-0.01011757095861995,2.0,0.5,0,False,False,False,True,,,0.00404702838344798,,True,False,0.0
"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=40.0|target=amazon|mu=3.000000|sigma=1.500000|dist=LogNormal|3.000000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",amazon,"{""kpi_type"": ""non_revenue"", ""kpi_type_effective"": ""revenue"", ""prior_design_mode"": ""roi"", ""prior_grid_type"": ""roi"", ""revenue_per_kpi"": 40.0, ""roi_prior_overrides"": {""amazon"": {""dist"": ""LogNormal"", ""mu"": 3.0, ""sigma"": 1.5}, ""beehiiv"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""google"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""liveintent"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""snapchat"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}}, ""run_mode"": ""demo_32run"", ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}, ""sweep_type"": ""fixed_full_grid"", ""target_channel"": ""amazon"", ""two_layer_enabled"": false}",moloco,REVIEW,REVIEW:PriorPosteriorShift,PriorPosteriorShift,amazon,0.7675776141136885,0.785100163432459,0.0175225493187705,0.0228283746119974,0.3,0.5,1.2,4,geometric,prior_sweep,demo_32run,roi,non_revenue,revenue,__revenue_equiv__,40.0,amazon,fixed_full_grid,False,roi,roi,Revenue-equivalent ROI,3.0,1.5,LogNormal,target_channels,amazon,configured,,,,monthly_mocha,/Users/jasper/Documents/Intern/BlueAlpha/capstone-Blue_Alpha_1/data/raw/monthly_mocha.csv,3.0,1.5,LogNormal,0.7676918796908709,0.0847072850912809,0.5376885235309601,2.1396553158760083,0.7662981308686027,0.0769747335463762,0.5627814531326294,2.360182166099549,0.9000268663661468,1.0,1.5,LogNormal,0.3124034805319423,0.2590880575577994,842234.6095886,646480.4321519915,661238.5296364832,14758.097484491647,14758.097484491647,100.0,64648043.21519915,66123852.96364832,1475809.748449169,1475809.748449169,False,0.022828374611997458,0.022828374611997458,0.022828374611997427,0.022828374611997427,0.022828374611997444,0.022828374611997444,2.0,0.5,0,False,False,False,True,,,0.009131349844798978,,True,False,0.0
"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=40.0|target=amazon|mu=3.000000|sigma=1.500000|dist=LogNormal|3.000000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",amazon,"{""kpi_type"": ""non_revenue"", ""kpi_type_effective"": ""revenue"", ""prior_design_mode"": ""roi"", ""prior_grid_type"": ""roi"", ""revenue_per_kpi"": 40.0, ""roi_prior_overrides"": {""amazon"": {""dist"": ""LogNormal"", ""mu"": 3.0, ""sigma"": 1.5}, ""beehiiv"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""google"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""liveintent"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""snapchat"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}}, ""run_mode"": ""demo_32run"", ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}, ""sweep_type"": ""fixed_full_grid"", ""target_channel"": ""amazon"", ""two_layer_enabled"": false}",liveintent,REVIEW,REVIEW:PriorPosteriorShift,PriorPosteriorShift,amazon,0.8261065487936139,0.8918726507884761,0.0657661019948622,0.0796097090513352,0.3,0.5,1.2,4,geometric,prior_sweep,demo_32run,roi,non_revenue,revenue,__revenue_equiv__,40.0,amazon,fixed_full_grid,False,roi,roi,Revenue-equivalent ROI,3.0,1.5,LogNormal,target_channels,amazon,configured,,,,monthly_mocha,/Users/jasper/Documents/Intern/BlueAlpha/capstone-Blue_Alpha_1/data/raw/monthly_mocha.csv,3.0,1.5,LogNormal,1.0108164418547556,0.0849691208451986,0.495498314499855,2.565133547782898,1.043233328389466,0.0968364637345075,0.5032148063182831,3.002638542652132,0.8459824357071121,1.0,1.5,LogNormal,0.1075907595599424,0.1156178374382603,797987.173079,659222.429533865,711702.9353491702,52480.50581530528,52480.50581530528,100.0,65922242.95338649,71170293.53491703,5248050.581530534,5248050.581530534,False,0.07960970905133516,0.07960970905133516,0.07960970905133516,0.07960970905133516,0.07960970905133516,0.07960970905133516,2.0,0.5,0,False,False,False,True,,,0.031843883620534065,,True,False,0.0
"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=40.0|target=amazon|mu=3.000000|sigma=1.500000|dist=LogNormal|3.000000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",amazon,"{""kpi_type"": ""non_revenue"", ""kpi_type_effective"": ""revenue"", ""prior_design_mode"": ""roi"", ""prior_grid_type"": ""roi"", ""revenue_per_kpi"": 40.0, ""roi_prior_overrides"": {""amazon"": {""dist"": ""LogNormal"", ""mu"": 3.0, ""sigma"": 1.5}, ""beehiiv"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""google"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""liveintent"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""snapchat"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}}, ""run_mode"": ""demo_32run"", ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}, ""sweep_type"": ""fixed_full_grid"", ""target_channel"": ""amazon"", ""two_layer_enabled"": false}",beehiiv,REVIEW,REVIEW:PriorPosteriorShift,PriorPosteriorShift,amazon,1.1854163110256195,1.1182227695298692,0.0671935414957503,0.0566834966507374,0.3,0.5,1.2,4,geometric,prior_sweep,demo_32run,roi,non_revenue,revenue,__revenue_equiv__,40.0,amazon,fixed_full_grid,False,roi,roi,Revenue-equivalent ROI,3.0,1.5,LogNormal,target_channels,amazon,configured,,,,monthly_mocha,/Users/jasper/Documents/Intern/BlueAlpha/capstone-Blue_Alpha_1/data/raw/monthly_mocha.csv,3.0,1.5,LogNormal,1.4453638079788145,0.1138583783060312,0.6206554472446442,4.3444014787674,1.2382870859364952,0.1042783260345459,0.6286058127880096,3.649705576896668,0.8339020050188174,1.0,1.5,LogNormal,0.0355875169958116,0.1833249831170338,328172.2732613,389020.7655503018,366969.70828916394,-22051.05726113787,22051.05726113787,100.0,38902076.55503018,36696970.82891639,-2205105.726113789,2205105.726113789,False,0.05668349665073749,-0.05668349665073749,0.056683496650737505,-0.056683496650737505,0.0566834966507375,-0.0566834966507375,2.0,0.5,0,False,False,False,True,,,0.022673398660295,,True,False,0.0
"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=40.0|target=amazon|mu=3.000000|sigma=1.500000|dist=LogNormal|3.000000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",amazon,"{""kpi_type"": ""non_revenue"", ""kpi_type_effective"": ""revenue"", ""prior_design_mode"": ""roi"", ""prior_grid_type"": ""roi"", ""revenue_per_kpi"": 40.0, ""roi_prior_overrides"": {""amazon"": {""dist"": ""LogNormal"", ""mu"": 3.0, ""sigma"": 1.5}, ""beehiiv"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""google"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""liveintent"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""snapchat"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}}, ""run_mode"": ""demo_32run"", ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}, ""sweep_type"": ""fixed_full_grid"", ""target_channel"": ""amazon"", ""two_layer_enabled"": false}",amazon,REVIEW,REVIEW:PriorPosteriorShift,PriorPosteriorShift,amazon,1.0211327520012856,2.9345813101530074,1.9134485581517215,1.8738489725274357,0.3,0.5,1.2,4,geometric,prior_sweep,demo_32run,roi,non_revenue,revenue,__revenue_equiv__,40.0,amazon,fixed_full_grid,False,roi,roi,Revenue-equivalent ROI,3.0,1.5,LogNormal,target_channels,amazon,configured,,,,monthly_mocha,/Users/jasper/Documents/Intern/BlueAlpha/capstone-Blue_Alpha_1/data/raw/monthly_mocha.csv,3.0,1.5,LogNormal,0.9191130053202464,0.1855000771582126,0.7940959334373474,2.589383041858674,1.368191012433264,1.1819940090179444,2.726484417915344,5.462083673477173,0.2667235356268305,3.0,1.5,LogNormal,0.008914836679885,0.1497936588259144,15740.258094,16072.89306473673,46191.067219637,30118.17415490027,30118.17415490027,100.0,1607289.306473673,4619106.7219637,3011817.4154900266,3011817.4154900266,False,1.8738489725274357,1.8738489725274357,1.8738489725274357,1.8738489725274357,1.8738489725274357,1.8738489725274357,2.0,0.5,0,False,False,False,True,,,0.7495395890109743,,True,True,0.0
"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=40.0|target=amazon|mu=3.000000|sigma=1.000000|dist=LogNormal|3.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",amazon,"{""kpi_type"": ""non_revenue"", ""kpi_type_effective"": ""revenue"", ""prior_design_mode"": ""roi"", ""prior_grid_type"": ""roi"", ""revenue_per_kpi"": 40.0, ""roi_prior_overrides"": {""amazon"": {""dist"": ""LogNormal"", ""mu"": 3.0, ""sigma"": 1.0}, ""beehiiv"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""google"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""liveintent"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""snapchat"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}}, ""run_mode"": ""demo_32run"", ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}, ""sweep_type"": ""fixed_full_grid"", ""target_channel"": ""amazon"", ""two_layer_enabled"": false}",meta,PASS,PASS,,,0.3660318725307782,0.3616423413716256,0.0043895311591525,0.0119922102105561,0.3,0.5,1.2,4,geometric,prior_sweep,demo_32run,roi,non_revenue,revenue,__revenue_equiv__,40.0,amazon,fixed_full_grid,False,roi,roi,Revenue-equivalent ROI,3.0,1.0,LogNormal,target_channels,amazon,configured,,,,monthly_mocha,/Users/jasper/Documents/Intern/BlueAlpha/capstone-Blue_Alpha_1/data/raw/monthly_mocha.csv,3.0,1.0,LogNormal,0.2710989340264117,0.0775506317615509,0.3095608353614807,0.8324949353933336,0.2574048671176427,0.0748342607170343,0.2894699424505234,0.853413438796997,0.9696435826777884,1.0,1.5,LogNormal,1.3678496868795045,0.6122356388033211,840158.1265220001,307524.6522727981,303836.7519978146,-3687.900274983549,3687.900274983549,100.0,30752465.227279812,30383675.19978146,-368790.0274983533,368790.0274983533,False,0.011992210210556142,-0.011992210210556142,0.011992210210556051,-0.011992210210556051,0.011992210210556097,-0.011992210210556097,2.0,0.0,0,True,False,False,True,0.005996105105278048,,0.005996105105278048,,True,False,0.0
"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=40.0|target=amazon|mu=3.000000|sigma=1.000000|dist=LogNormal|3.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",amazon,"{""kpi_type"": ""non_revenue"", ""kpi_type_effective"": ""revenue"", ""prior_design_mode"": ""roi"", ""prior_grid_type"": ""roi"", ""revenue_per_kpi"": 40.0, ""roi_prior_overrides"": {""amazon"": {""dist"": ""LogNormal"", ""mu"": 3.0, ""sigma"": 1.0}, ""beehiiv"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""google"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""liveintent"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""snapchat"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.5}}, ""run_mode"": ""demo_32run"", ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}, ""sweep_type"": ""fixed_full_grid"", ""target_channel"": ""amazon"", ""two_layer_enabled"": false}",google,PASS,PASS,,,0.2194756436223785,0.2165291104931384,0.0029465331292401,0.0134253308504237,0.3,0.5,1.2,4,geometric,prior_sweep,demo_32run,roi,non_revenue,revenue,__revenue_equiv__,40.0,amazon,fixed_full_grid,False,roi,roi,Revenue-equivalent ROI,3.0,1.0,LogNormal,target_channels,amazon,configured,,,,monthly_mocha,/Users/jasper/Documents/Intern/BlueAlpha/capstone-Blue_Alpha_1/data/raw/monthly_mocha.csv,3.0,1.0,LogNormal,0.152594514124266,0.0497117850929498,0.1836163029074669,0.4680369317531586,0.14605825786098,0.0455547012388706,0.181147776544094,0.4954234048724178,0.9298827486362928,1.0,1.5,LogNormal,1.9703614072810116,0.6897112226440165,10298543.94665,2260279.561064359,2229934.5601426195,-30345.000921739265,30345.000921739265,100.0,226027956.1064359,222993456.01426196,-3034500.092173934,3034500.092173934,False,0.013425330850423719,-0.013425330850423719,0.013425330850423607,-0.013425330850423607,0.013425330850423663,-0.013425330850423663,2.0,0.0,0,True,False,False,True,0.0067126654252118315,,0.0067126654252118315,,True,False,0.0
