targets,n_channels,n_runs_used,excluded_fail_runs,overall_weighting,baseline_mu,baseline_sigma,baseline_dist,overall_model_robustness_score,overall_model_robustness_band,overall_prior_sensitivity_subscore,overall_data_influence_subscore,overall_cross_channel_subscore,overall_adstock_proxy_subscore,target_subset_robustness_score,empirical_low_cutoff_q33,empirical_high_cutoff_q67,adstock_note
"amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok",8,24,True,spend,1.0,1.0,LogNormal,60.95237348466278,High,51.20620542375081,83.35178958224913,40.836122102539385,84.36631165463453,60.95237348466278,38.57142857142858,54.047619047619044,Proxy-only (no adstock sweep in current experiment design)
