channel,target_channel,in_target_set,n_runs_used,n_self_rows,n_cross_rows,channel_total_spend,sensitivity_mu_elasticity_median,sensitivity_sigma_elasticity_median,sensitivity_joint_elasticity_median,sensitivity_any_elasticity_median,sensitivity_dist_shift_median,sensitivity_fragility,prior_sensitivity_raw,prior_sensitivity_subscore,data_diffuse_shift_median,data_influence_raw,data_influence_subscore,cross_channel_fragility,max_cross_channel_fragility,cross_channel_subscore,near_zero_baseline_fallback_rate,score_method,band_method,overall_channel_robustness_score,relative_rank,relative_rank_total,relative_rank_label,relative_rank_method,absolute_band,robustness_band,targets
tiktok,tiktok,True,28,28,196,1752685.00913,1.163615005154504,0.4239147479819105,1.0898469662275003,1.0898469662275003,,1.0898469662275003,1.0898469662275003,47.850393648926165,,21.175584735125266,21.175584735125266,0.025520646742520324,0.12303171940760718,90.73730152558409,0.0,absolute_prior_sensitivity_v1,provisional_fixed_thresholds,47.61472760197462,8,8,8 / 8 tested channels,score_rank_within_current_run,Low,Low,"amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok"
google,google,True,28,28,196,10298543.94665,1.3380066490722569,0.7189943094002359,1.2497666070898041,1.2497666070898041,,1.2497666070898041,1.2497666070898041,44.44905515303894,0.30700933917574214,42.768452114517046,42.768452114517046,0.03521511210986179,0.16212714437393733,87.6531394674847,0.0,absolute_prior_sensitivity_v1,provisional_fixed_thresholds,50.50951704057533,7,8,7 / 8 tested channels,score_rank_within_current_run,Medium,Medium,"amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok"
snapchat,snapchat,True,29,29,203,4342436.908989999,1.064113565601651,0.30252227552061045,0.9380176892068475,0.9380176892068475,,0.9380176892068475,0.9380176892068475,51.59911622939106,0.15608154295477517,33.34065232955804,33.34065232955804,0.02932213255060468,0.1124457253590377,89.5023955735794,0.0,absolute_prior_sensitivity_v1,provisional_fixed_thresholds,52.71999215606106,6,8,6 / 8 tested channels,score_rank_within_current_run,Medium,Medium,"amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok"
meta,meta,True,29,29,203,840158.1265220001,1.0662289556272353,0.4072682822257131,1.0374523131353135,1.0374523131353135,,1.0374523131353135,1.0374523131353135,49.080903319948625,0.17978915148075447,40.75584344671573,40.75584344671573,0.029921216546416107,0.12114694359413408,89.31084363108481,0.0,absolute_prior_sensitivity_v1,provisional_fixed_thresholds,53.034129398310824,5,8,5 / 8 tested channels,score_rank_within_current_run,Medium,Medium,"amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok"
liveintent,liveintent,True,28,28,196,797987.173079,0.9702597092007736,0.14576403427109574,0.8360113082319454,0.8360113082319454,,0.8360113082319454,0.8360113082319454,54.4658954722336,0.12416094515611828,31.05594239437946,31.05594239437946,0.020555182332925144,0.12663748437753622,92.40259153209216,0.0,absolute_prior_sensitivity_v1,provisional_fixed_thresholds,54.303911611748845,4,8,4 / 8 tested channels,score_rank_within_current_run,Medium,Medium,"amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok"
amazon,amazon,True,29,29,203,15740.258094,0.9803393483803632,0.028860880380004873,0.84088339799059,0.84088339799059,,0.84088339799059,0.84088339799059,54.321745803756315,0.008321086032269822,33.21255322226406,33.21255322226406,0.020137292621120587,0.1225361847061712,92.54553400393924,0.0,absolute_prior_sensitivity_v1,provisional_fixed_thresholds,54.77801588841069,3,8,3 / 8 tested channels,score_rank_within_current_run,Medium,Medium,"amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok"
beehiiv,beehiiv,True,29,29,203,328172.2732613,0.9481144941855542,0.02897151692101522,0.8059271716192183,0.8059271716192183,,0.8059271716192183,0.8059271716192183,55.373218572451435,0.005929677566404859,33.13683226937445,33.13683226937445,0.01956194597602972,0.07319956795313731,92.74306100395594,0.0,absolute_prior_sensitivity_v1,provisional_fixed_thresholds,55.419598361407864,2,8,2 / 8 tested channels,score_rank_within_current_run,Medium,Medium,"amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok"
moloco,moloco,True,28,28,196,842234.6095886,0.8954627092801358,0.10385452494912087,0.7612748549498792,0.7612748549498792,,0.7612748549498792,0.7612748549498792,56.77705539198521,0.05204258064563708,32.38308879848996,32.38308879848996,0.024271663829387682,0.14921002407062758,91.15050257452552,0.0,absolute_prior_sensitivity_v1,provisional_fixed_thresholds,55.834580820992436,1,8,1 / 8 tested channels,score_rank_within_current_run,Medium,Medium,"amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok"
