channel,channel_total_spend,effect_raw,estimated_roi,spend_share,effect_share,spend_share_pct,effect_share_pct,share_gap_pp,effect_negative
tiktok,1752685.00913,46067294.797770895,0.2628384139637152,0.09120037525761929,0.4871401128701039,9.120037525761928,48.714011287010386,39.593973761248456,False
snapchat,4342436.908989999,13284236.844438242,0.0305916634434834,0.22595724478125545,0.1404745962227843,22.595724478125547,14.04745962227843,-8.548264855847115,False
google,10298543.94665,12350494.913154673,0.0119924670682909,0.535881272247419,0.1306007116850919,53.588127224741896,13.060071168509191,-40.52805605623271,False
moloco,842234.6095886,9050978.828202143,0.1074638672545552,0.043825394779614675,0.09570987112029553,4.382539477961467,9.570987112029552,5.188447634068085,False
liveintent,797987.173079,6241970.792768778,0.0782214426916713,0.041522994295305,0.06600592393952355,4.1522994295305,6.600592393952355,2.4482929644218547,False
beehiiv,328172.2732613,3958385.032992013,0.1206191185396164,0.01707633391891276,0.04185807176696568,1.707633391891276,4.185807176696568,2.4781737848052923,False
meta,840158.1265220001,3428510.1476993086,0.0408079150753716,0.043717345681286386,0.03625489249278327,4.371734568128638,3.625489249278327,-0.7462453188503116,False
amazon,15740.258094,184955.6824355123,0.117504860041663,0.0008190390385875117,0.001955819902451973,0.08190390385875117,0.19558199024519732,0.11367808638644614,False
