run_id,channel,target_channel,targets,roi_prior_mu,roi_prior_sigma,roi_prior_dist,dist_normalized,is_baseline,estimated_roi,baseline_roi,pct_change,delta_abs,delta_pct,contribution_value,contribution_delta,contribution_share,run_contribution_total,effect_value,effect_share,channel_total_spend,spend_share,adstock_alpha_m,saturation_ec_m,saturation_slope_m,max_lag,adstock_decay_spec,qc_status_code,qc_summary_short
multi|tiktok|pmode=contribution|rpk=none|cmean=0.005000|cscale=0.020000|dist=LogNormal|0.002615|0.010460|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,moloco,tiktok,tiktok,0.002615,0.01046,LogNormal,lognormal,False,0.0669083070351431,0.06564366598924,1.9265241007569438,0.001264641045903,0.0192652410075695,5635249.185397793,106512.44575659186,0.10930093352979733,51557191.72207734,5635249.185397793,0.10930093352979733,842234.6095886,0.04382539477961466,0.3,0.5,1.2,4,geometric,PASS,PASS
multi|tiktok|pmode=contribution|rpk=none|cmean=0.005000|cscale=0.020000|dist=LogNormal|0.002615|0.010460|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,liveintent,tiktok,tiktok,0.002615,0.01046,LogNormal,lognormal,False,0.1056462589123596,0.0982339989005898,7.545513869664217,0.0074122600117697,0.0754551386966422,8430435.949584594,591488.8412918691,0.1635161976049714,51557191.72207734,8430435.949584594,0.1635161976049714,797987.173079,0.041522994295304996,0.3,0.5,1.2,4,geometric,PASS,PASS
multi|tiktok|pmode=contribution|rpk=none|cmean=0.005000|cscale=0.020000|dist=LogNormal|0.002615|0.010460|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,beehiiv,tiktok,tiktok,0.002615,0.01046,LogNormal,lognormal,False,0.1774981107749045,0.169629193196694,4.638893476953615,0.0078689175782104,0.046388934769536,5824995.851258646,258236.0569747137,0.11298124775024006,51557191.72207734,5824995.851258646,0.11298124775024006,328172.2732613,0.017076333918912757,0.3,0.5,1.2,4,geometric,PASS,PASS
multi|tiktok|pmode=contribution|rpk=none|cmean=0.005000|cscale=0.020000|dist=LogNormal|0.002615|0.010460|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,amazon,tiktok,tiktok,0.002615,0.01046,LogNormal,lognormal,False,0.1534522625431418,0.1547571389206374,-0.8431768554242709,0.0013048763774956,0.0084317685542426,241537.82175373007,-2053.909096254444,0.004684852174566773,51557191.72207734,241537.82175373007,0.004684852174566773,15740.258094,0.0008190390385875116,0.3,0.5,1.2,4,geometric,PASS,PASS
multi|tiktok|pmode=contribution|rpk=none|cmean=0.010000|cscale=0.050000|dist=LogNormal|0.005230|0.026151|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,meta,tiktok,tiktok,0.00523,0.026151,LogNormal,lognormal,False,0.0220805784850381,0.0214590774127282,,0.0006215010723099,0.0289621524894292,1855117.74525116,52215.91765433038,0.03612737368195035,51349366.316599935,1855117.74525116,0.03612737368195035,840158.1265220001,0.04371734568128637,0.3,0.5,1.2,4,geometric,PASS,PASS
multi|tiktok|pmode=contribution|rpk=none|cmean=0.010000|cscale=0.050000|dist=LogNormal|0.005230|0.026151|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,google,tiktok,tiktok,0.00523,0.026151,LogNormal,lognormal,False,0.0147347778982172,0.0148373015054191,,0.0001025236072019,0.0069098553510188,15174675.772891697,-105584.38743378408,0.29551826753480526,51349366.316599935,15174675.772891697,0.29551826753480526,10298543.94665,0.5358812722474189,0.3,0.5,1.2,4,geometric,PASS,PASS
multi|tiktok|pmode=contribution|rpk=none|cmean=0.010000|cscale=0.050000|dist=LogNormal|0.005230|0.026151|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,snapchat,tiktok,tiktok,0.00523,0.026151,LogNormal,lognormal,False,0.0299573720231031,0.0283156580245122,,0.0016417139985909,0.0579790163156268,13008799.79694673,712903.9461486675,0.25333905226287706,51349366.316599935,13008799.79694673,0.25333905226287706,4342436.908989999,0.2259572447812554,0.3,0.5,1.2,4,geometric,PASS,PASS
multi|tiktok|pmode=contribution|rpk=none|cmean=0.010000|cscale=0.050000|dist=LogNormal|0.005230|0.026151|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,tiktok,tiktok,tiktok,0.00523,0.026151,LogNormal,lognormal,False,0.001961628018358,0.0068657787514772,,0.0049041507331192,0.7142890720246486,343811.6021265456,-859543.1472451924,0.006695537390018387,51349366.316599935,343811.6021265456,0.006695537390018387,1752685.00913,0.09120037525761927,0.3,0.5,1.2,4,geometric,PASS,PASS
multi|tiktok|pmode=contribution|rpk=none|cmean=0.010000|cscale=0.050000|dist=LogNormal|0.005230|0.026151|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,moloco,tiktok,tiktok,0.00523,0.026151,LogNormal,lognormal,False,0.0687399982319523,0.06564366598924,4.7168789190107665,0.0030963322427123,0.0471687891901075,5789520.55740094,260783.81775973924,0.11274765343169067,51349366.316599935,5789520.55740094,0.11274765343169067,842234.6095886,0.04382539477961466,0.3,0.5,1.2,4,geometric,PASS,PASS
multi|tiktok|pmode=contribution|rpk=none|cmean=0.010000|cscale=0.050000|dist=LogNormal|0.005230|0.026151|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,liveintent,tiktok,tiktok,0.00523,0.026151,LogNormal,lognormal,False,0.1059374759470423,0.0982339989005898,7.841966256762294,0.0077034770464524,0.078419662567623,8453674.695410483,614727.5871177576,0.16463055538579502,51349366.316599935,8453674.695410483,0.16463055538579502,797987.173079,0.041522994295304996,0.3,0.5,1.2,4,geometric,PASS,PASS
