run_id,channel,target_channel,roi_prior_mu,roi_prior_sigma,roi_prior_dist,estimated_roi,baseline_roi,pct_change,abs_pct_change,delta_value_used,qc_status_code,qc_summary_short
multi|tiktok|pmode=roi|rpk=none|mu=4.000000|sigma=1.000000|dist=LogNormal|4.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,tiktok,tiktok,4.0,1.0,LogNormal,0.2628384139637152,0.0448725035879761,,,38202558.36169312,REVIEW,REVIEW:Baseline
multi|tiktok|pmode=roi|rpk=none|mu=4.000000|sigma=1.000000|dist=LogNormal|4.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,beehiiv,tiktok,4.0,1.0,LogNormal,0.1206191185396164,0.1557687418566395,,,-1153513.1788225868,REVIEW,REVIEW:Baseline
multi|tiktok|pmode=roi|rpk=none|mu=4.000000|sigma=1.000000|dist=LogNormal|4.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,moloco,tiktok,4.0,1.0,LogNormal,0.1074638672545552,0.0742107754107564,,,2800690.4826675747,REVIEW,REVIEW:Baseline
multi|tiktok|pmode=roi|rpk=none|mu=4.000000|sigma=1.000000|dist=LogNormal|4.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,liveintent,tiktok,4.0,1.0,LogNormal,0.0782214426916713,0.0961201129201799,,,-1428290.9257520828,REVIEW,REVIEW:Baseline
multi|tiktok|pmode=roi|rpk=none|mu=4.000000|sigma=1.000000|dist=LogNormal|4.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,meta,tiktok,4.0,1.0,LogNormal,0.0408079150753716,0.0240915902036552,,,1404435.6186554364,REVIEW,REVIEW:Baseline
multi|tiktok|pmode=roi|rpk=none|mu=4.000000|sigma=1.000000|dist=LogNormal|4.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,amazon,tiktok,4.0,1.0,LogNormal,0.117504860041663,0.1326256153391053,,,-23800.45909579596,REVIEW,REVIEW:Baseline
multi|tiktok|pmode=roi|rpk=none|mu=4.000000|sigma=1.000000|dist=LogNormal|4.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,google,tiktok,4.0,1.0,LogNormal,0.0119924670682909,0.0139717655139975,,,-2038389.2026645448,REVIEW,REVIEW:Baseline
multi|tiktok|pmode=roi|rpk=none|mu=4.000000|sigma=1.000000|dist=LogNormal|4.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,snapchat,tiktok,4.0,1.0,LogNormal,0.0305916634434834,0.0307745663526778,,,-79424.43436474167,REVIEW,REVIEW:Baseline
