channel,roi_prior_dist,max_abs_pct_change,max_abs_pct_change_raw,max_abs_delta_roi,baseline_roi,baseline_mu,baseline_sigma,pct_metric_reliable,pct_metric_unstable_reason,baseline_qc_pass,baseline_sign_flip_zone,baseline_local_neighbor_n,baseline_local_volatility_ratio,primary_metric,primary_value,ranking_metric_label
moloco,LogNormal,25.115104072131782,25.115104072131782,0.0164864750299602,0.06564366598924,0.01046,0.01046,True,,True,False,4,0.030577855069013338,pct_change,25.115104072131782,Max |% Change|
amazon,LogNormal,19.91329622955203,19.91329622955203,0.030817247509645887,0.1547571389206374,0.01046,0.01046,True,,True,False,4,0.011057517390521502,pct_change,19.91329622955203,Max |% Change|
beehiiv,LogNormal,16.434822646131256,16.434822646131256,0.027878257057940004,0.169629193196694,0.01046,0.01046,True,,True,False,4,0.06820053514536852,pct_change,16.434822646131256,Max |% Change|
liveintent,LogNormal,11.715636426047196,11.715636426047196,0.011508738157960302,0.0982339989005898,0.01046,0.01046,True,,True,False,4,0.08960164116773375,pct_change,11.715636426047196,Max |% Change|
tiktok,LogNormal,,1029.5292603964551,0.0706852012005402,0.0068657787514772,0.01046,0.01046,False,abs(baseline_roi)=0.0069 < min_abs_baseline_roi=0.0500,True,False,4,0.06896255304709499,delta_roi,0.0706852012005402,Max |Delta ROI|
meta,LogNormal,,20.427996440387908,0.004383659570012202,0.0214590774127282,0.01046,0.01046,False,abs(baseline_roi)=0.0215 < min_abs_baseline_roi=0.0500,True,False,4,0.012149456112335033,delta_roi,0.004383659570012202,Max |Delta ROI|
snapchat,LogNormal,,8.411550695560901,0.0023817859295135017,0.0283156580245122,0.01046,0.01046,False,abs(baseline_roi)=0.0283 < min_abs_baseline_roi=0.0500,True,False,4,0.037072407283510016,delta_roi,0.0023817859295135017,Max |Delta ROI|
google,LogNormal,,12.600729895358358,0.0018696082864578002,0.0148373015054191,0.01046,0.01046,False,abs(baseline_roi)=0.0148 < min_abs_baseline_roi=0.0500,True,False,4,0.008079870115034003,delta_roi,0.0018696082864578002,Max |Delta ROI|
