channel,channel_total_spend,effect_raw,estimated_roi,spend_share,effect_share,spend_share_pct,effect_share_pct,share_gap_pp,effect_negative
snapchat,4342436.908989999,13891323.302956289,0.0319896951736882,0.22595724478125545,0.29304078367073955,22.595724478125547,29.304078367073956,6.70835388894841,False
liveintent,797987.173079,9019928.85381519,0.1130335067794658,0.041522994295305,0.19027755400479404,4.1522994295305,19.027755400479403,14.875455970948902,False
google,10298543.94665,7965841.470803843,0.0077349201130467,0.535881272247419,0.16804132884190062,53.588127224741896,16.80413288419006,-36.78399434055184,False
beehiiv,328172.2732613,6360938.218858382,0.1938292396138422,0.01707633391891276,0.1341855113356067,1.707633391891276,13.418551133560669,11.710917741669393,False
moloco,842234.6095886,6142715.227713025,0.0729335408184367,0.043825394779614675,0.1295820452045867,4.382539477961467,12.958204520458668,8.575665042497201,False
tiktok,1752685.00913,2691140.931913078,0.0153543900809017,0.09120037525761929,0.05677026086408798,9.120037525761928,5.677026086408798,-3.443011439353131,False
meta,840158.1265220001,1096451.9789304172,0.0130505430384801,0.043717345681286386,0.023129916434579272,4.371734568128638,2.312991643457927,-2.058742924670711,False
amazon,15740.258094,235721.41884689737,0.1497570226861474,0.0008190390385875117,0.004972599643705147,0.08190390385875117,0.4972599643705147,0.41535606051176355,False
