run_id,channel,target_channel,targets,roi_prior_mu,roi_prior_sigma,roi_prior_dist,dist_normalized,is_baseline,estimated_roi,baseline_roi,pct_change,delta_abs,delta_pct,contribution_value,contribution_delta,contribution_share,run_contribution_total,effect_value,effect_share,channel_total_spend,spend_share,adstock_alpha_m,saturation_ec_m,saturation_slope_m,max_lag,adstock_decay_spec,qc_status_code,qc_summary_short
"multi|google,meta,tiktok|0.051898|0.016722|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",amazon,"google,meta,tiktok","google,meta,tiktok",0.051898,0.016722,LogNormal,lognormal,True,0.13222179,0.13222179,0.0,,,,,,,,,,,0.3,0.5,1.2,4,geometric,PASS,PASS
"multi|google,meta,tiktok|0.051898|0.033445|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",meta,"google,meta,tiktok","google,meta,tiktok",0.051898,0.033445,LogNormal,lognormal,False,0.021811489,0.033615954,,0.011804465,0.3511566264042366,1832509.973489521,-991761.7198994528,0.03249265154755154,56397674.12664752,1832509.973489521,0.03249265154755154,840158.1265220001,0.04371734568128637,0.3,0.5,1.2,4,geometric,PASS,PASS
"multi|google,meta,tiktok|0.051898|0.033445|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",google,"google,meta,tiktok","google,meta,tiktok",0.051898,0.033445,LogNormal,lognormal,False,0.015285251,0.025752464,,0.010467213,0.4064548153528143,15741582.915907586,-10779705.30794462,0.2791175905686826,56397674.12664752,15741582.915907586,0.2791175905686826,10298543.94665,0.5358812722474189,0.3,0.5,1.2,4,geometric,PASS,PASS
"multi|google,meta,tiktok|0.051898|0.033445|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",snapchat,"google,meta,tiktok","google,meta,tiktok",0.051898,0.033445,LogNormal,lognormal,False,0.0320359,0.029342115,,0.002693785,0.0918060950957353,13911387.457271272,1169759.1408883631,0.24666597821093897,56397674.12664752,13911387.457271272,0.24666597821093897,4342436.908989999,0.2259572447812554,0.3,0.5,1.2,4,geometric,PASS,PASS
"multi|google,meta,tiktok|0.051898|0.033445|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",tiktok,"google,meta,tiktok","google,meta,tiktok",0.051898,0.033445,LogNormal,lognormal,False,0.024291325,0.03648551,,0.012194185,0.3342199410121991,4257504.11794048,-2137256.5248057907,0.07549077482131197,56397674.12664752,4257504.11794048,0.07549077482131197,1752685.00913,0.09120037525761927,0.3,0.5,1.2,4,geometric,PASS,PASS
"multi|google,meta,tiktok|0.051898|0.033445|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",moloco,"google,meta,tiktok","google,meta,tiktok",0.051898,0.033445,LogNormal,lognormal,False,0.07242797,0.07033154,2.9807821640191534,0.0020964299999999,0.0298078216401915,6100134.303624483,176568.59025798272,0.10816287015535293,56397674.12664752,6100134.303624483,0.10816287015535293,842234.6095886,0.04382539477961466,0.3,0.5,1.2,4,geometric,PASS,PASS
"multi|google,meta,tiktok|0.051898|0.033445|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",liveintent,"google,meta,tiktok","google,meta,tiktok",0.051898,0.033445,LogNormal,lognormal,False,0.10423563,0.09218383,13.073659447649336,0.0120518,0.1307365944764933,8317869.57178086,961718.1812513488,0.14748603910689861,56397674.12664752,8317869.57178086,0.14748603910689861,797987.173079,0.041522994295304996,0.3,0.5,1.2,4,geometric,PASS,PASS
"multi|google,meta,tiktok|0.051898|0.033445|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",beehiiv,"google,meta,tiktok","google,meta,tiktok",0.051898,0.033445,LogNormal,lognormal,False,0.18309043,0.163973,11.6588889634269,0.0191174299999999,0.116588889634269,6008520.262548892,627381.0462013772,0.10653844073526973,56397674.12664752,6008520.262548892,0.10653844073526973,328172.2732613,0.017076333918912757,0.3,0.5,1.2,4,geometric,PASS,PASS
"multi|google,meta,tiktok|0.051898|0.033445|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",amazon,"google,meta,tiktok","google,meta,tiktok",0.051898,0.033445,LogNormal,lognormal,False,0.14495666,0.13222179,9.631445770020191,0.0127348699999999,0.0963144577002019,228165.52408442053,20045.014059353765,0.0040456548539935955,56397674.12664752,228165.52408442053,0.0040456548539935955,15740.258094,0.0008190390385875116,0.3,0.5,1.2,4,geometric,PASS,PASS
"multi|google,meta,tiktok|0.103795|0.006689|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",meta,"google,meta,tiktok","google,meta,tiktok",0.103795,0.006689,LogNormal,lognormal,False,0.097741,0.033615954,,0.0641250459999999,1.9075777531109184,8211789.54443868,5387517.851049706,0.058028507796394284,141513022.75859892,8211789.54443868,0.058028507796394284,840158.1265220001,0.04371734568128637,0.3,0.5,1.2,4,geometric,FAIL,FAIL:Baseline
"multi|google,meta,tiktok|0.103795|0.006689|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",google,"google,meta,tiktok","google,meta,tiktok",0.103795,0.006689,LogNormal,lognormal,False,0.08900476,0.025752464,,0.063252296,2.456164815918197,91661943.23210362,65140655.00825141,0.6477279719228798,141513022.75859892,91661943.23210362,0.6477279719228798,10298543.94665,0.5358812722474189,0.3,0.5,1.2,4,geometric,FAIL,FAIL:Baseline
"multi|google,meta,tiktok|0.103795|0.006689|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",snapchat,"google,meta,tiktok","google,meta,tiktok",0.103795,0.006689,LogNormal,lognormal,False,0.023220984,0.029342115,,0.0061211309999999,0.2086124670972081,10083565.798466625,-2658062.5179162864,0.07125539121348395,141513022.75859892,10083565.798466625,0.07125539121348395,4342436.908989999,0.2259572447812554,0.3,0.5,1.2,4,geometric,FAIL,FAIL:Baseline
"multi|google,meta,tiktok|0.103795|0.006689|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",tiktok,"google,meta,tiktok","google,meta,tiktok",0.103795,0.006689,LogNormal,lognormal,False,0.09871633,0.03648551,,0.06223082,1.7056310847785876,17301863.17473301,10907102.53198674,0.12226339906714823,141513022.75859892,17301863.17473301,0.12226339906714823,1752685.00913,0.09120037525761927,0.3,0.5,1.2,4,geometric,FAIL,FAIL:Baseline
"multi|google,meta,tiktok|0.103795|0.006689|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",moloco,"google,meta,tiktok","google,meta,tiktok",0.103795,0.006689,LogNormal,lognormal,False,0.06397356,0.07033154,-9.040012489417975,0.0063579799999999,0.0904001248941798,5388074.633059287,-535491.0803072127,0.03807476179948877,141513022.75859892,5388074.633059287,0.03807476179948877,842234.6095886,0.04382539477961466,0.3,0.5,1.2,4,geometric,FAIL,FAIL:Baseline
"multi|google,meta,tiktok|0.103795|0.006689|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",liveintent,"google,meta,tiktok","google,meta,tiktok",0.103795,0.006689,LogNormal,lognormal,False,0.06637474,0.09218383,-27.99741559880946,0.0258090899999999,0.2799741559880946,5296619.113645362,-2059532.2768841493,0.0374284925188874,141513022.75859892,5296619.113645362,0.0374284925188874,797987.173079,0.041522994295304996,0.3,0.5,1.2,4,geometric,FAIL,FAIL:Baseline
