run_id,target_channel,roi_prior_mu,roi_prior_sigma,roi_prior_dist,is_baseline,qc_status_code,qc_summary_short,adstock_alpha_m,saturation_ec_m,saturation_slope_m,max_lag,adstock_decay_spec,total_abs_pct_change,n_channels,total_abs_value_change,struct_profile_id
"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=100.0|target=moloco|mu=1.500000|sigma=1.000000|dist=LogNormal|1.500000|1.000000|LogNormal|alpha=0p51|ec=0p5|slope=1p2|lag=4|decay=geometric",moloco,1.5,1.0,LogNormal,False,REVIEW,REVIEW:PriorPosteriorShift,0.51,0.5,1.2,4,geometric,,8,106052424.09253326,alpha=0.5100|ec=0.5000|slope=1.2000|lag=4.0000|decay=geometric
"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=100.0|target=snapchat|mu=0.500000|sigma=0.500000|dist=LogNormal|0.500000|0.500000|LogNormal|alpha=0p51|ec=0p5|slope=1p2|lag=4|decay=geometric",snapchat,0.5,0.5,LogNormal,True,REVIEW,REVIEW:PriorPosteriorShift,0.51,0.5,1.2,4,geometric,,8,0.0,alpha=0.5100|ec=0.5000|slope=1.2000|lag=4.0000|decay=geometric
"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=100.0|target=snapchat|mu=0.500000|sigma=1.500000|dist=LogNormal|0.500000|1.500000|LogNormal|alpha=0p51|ec=0p5|slope=1p2|lag=4|decay=geometric",snapchat,0.5,1.5,LogNormal,False,REVIEW,REVIEW:PriorPosteriorShift,0.51,0.5,1.2,4,geometric,,8,102459704.65209036,alpha=0.5100|ec=0.5000|slope=1.2000|lag=4.0000|decay=geometric
"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=100.0|target=snapchat|mu=1.000000|sigma=0.500000|dist=LogNormal|1.000000|0.500000|LogNormal|alpha=0p51|ec=0p5|slope=1p2|lag=4|decay=geometric",snapchat,1.0,0.5,LogNormal,False,REVIEW,REVIEW:PriorPosteriorShift,0.51,0.5,1.2,4,geometric,,8,225016698.5029078,alpha=0.5100|ec=0.5000|slope=1.2000|lag=4.0000|decay=geometric
"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=100.0|target=snapchat|mu=1.000000|sigma=1.500000|dist=LogNormal|1.000000|1.500000|LogNormal|alpha=0p51|ec=0p5|slope=1p2|lag=4|decay=geometric",snapchat,1.0,1.5,LogNormal,False,REVIEW,REVIEW:PriorPosteriorShift,0.51,0.5,1.2,4,geometric,,8,125219207.53532474,alpha=0.5100|ec=0.5000|slope=1.2000|lag=4.0000|decay=geometric
"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=100.0|target=snapchat|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p51|ec=0p5|slope=1p2|lag=4|decay=geometric",snapchat,1.0,1.0,LogNormal,False,REVIEW,REVIEW:PriorPosteriorShift,0.51,0.5,1.2,4,geometric,,8,217340889.2674119,alpha=0.5100|ec=0.5000|slope=1.2000|lag=4.0000|decay=geometric
"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=100.0|target=tiktok|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p51|ec=0p5|slope=1p2|lag=4|decay=geometric",tiktok,1.0,1.0,LogNormal,False,REVIEW,REVIEW:PriorPosteriorShift,0.51,0.5,1.2,4,geometric,,8,96573442.64940079,alpha=0.5100|ec=0.5000|slope=1.2000|lag=4.0000|decay=geometric
"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=100.0|target=tiktok|mu=1.500000|sigma=1.000000|dist=LogNormal|1.500000|1.000000|LogNormal|alpha=0p51|ec=0p5|slope=1p2|lag=4|decay=geometric",tiktok,1.5,1.0,LogNormal,False,REVIEW,REVIEW:PriorPosteriorShift,0.51,0.5,1.2,4,geometric,,8,165890119.1524316,alpha=0.5100|ec=0.5000|slope=1.2000|lag=4.0000|decay=geometric
"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=100.0|target=tiktok|mu=0.500000|sigma=1.000000|dist=LogNormal|0.500000|1.000000|LogNormal|alpha=0p51|ec=0p5|slope=1p2|lag=4|decay=geometric",tiktok,0.5,1.0,LogNormal,True,REVIEW,REVIEW:PriorPosteriorShift,0.51,0.5,1.2,4,geometric,,8,0.0,alpha=0.5100|ec=0.5000|slope=1.2000|lag=4.0000|decay=geometric
"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=100.0|target=tiktok|mu=2.000000|sigma=1.000000|dist=LogNormal|2.000000|1.000000|LogNormal|alpha=0p51|ec=0p5|slope=1p2|lag=4|decay=geometric",tiktok,2.0,1.0,LogNormal,False,REVIEW,REVIEW:PriorPosteriorShift,0.51,0.5,1.2,4,geometric,,8,270479668.26983255,alpha=0.5100|ec=0.5000|slope=1.2000|lag=4.0000|decay=geometric
