channel,channel_total_spend,effect_raw,estimated_roi,spend_share,effect_share,spend_share_pct,effect_share_pct,share_gap_pp,effect_negative
google,10298543.94665,1417567998.007955,2.2941236569484076,0.535881272247419,0.8051817482484086,53.588127224741896,80.51817482484086,26.93004760009896,False
snapchat,4342436.908989999,182983109.1435284,0.7023057673933605,0.22595724478125545,0.10393480942512695,22.595724478125547,10.393480942512696,-12.20224353561285,False
tiktok,1752685.00913,63782775.85342095,0.6065244232056042,0.09120037525761929,0.03622875730967627,9.120037525761928,3.622875730967627,-5.497161794794302,False
meta,840158.1265220001,35975441.54712492,0.7136640990835925,0.043717345681286386,0.020434130115541675,4.371734568128638,2.0434130115541675,-2.3283215565744713,False
moloco,842234.6095886,22535240.072662864,0.445941463659207,0.043825394779614675,0.012800066045792926,4.382539477961467,1.2800066045792926,-3.102532873382175,False
beehiiv,328172.2732613,18957742.12645515,0.96279422278516,0.01707633391891276,0.010768039324866306,1.707633391891276,1.0768039324866305,-0.6308294594046455,False
liveintent,797987.173079,17854072.688260887,0.3728980717691593,0.041522994295305,0.010141152650659225,4.1522994295305,1.0141152650659224,-3.1381841644645774,False
amazon,15740.258094,900167.069166931,0.9531472988892348,0.0008190390385875117,0.00051129687992816,0.08190390385875117,0.051129687992816,-0.030774215865935168,False
