channel,spend_reference,immediate_component,carryover_component,immediate_share,carryover_share,struct_profile_id,run_id
google,10298543.94665,5231006.449092063,5067537.497557937,0.5079365079365079,0.4920634920634921,alpha=0.5000|ec=0.6500|slope=1.3000|lag=5.0000|decay=geometric,"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=google|mu=3.000000|sigma=0.500000|dist=LogNormal|3.000000|0.500000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric"
snapchat,4342436.908989999,2205682.2394869835,2136754.669503016,0.5079365079365079,0.4920634920634921,alpha=0.5000|ec=0.6500|slope=1.3000|lag=5.0000|decay=geometric,"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=google|mu=3.000000|sigma=0.500000|dist=LogNormal|3.000000|0.500000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric"
tiktok,1752685.00913,890252.7030501587,862432.3060798412,0.5079365079365079,0.4920634920634921,alpha=0.5000|ec=0.6500|slope=1.3000|lag=5.0000|decay=geometric,"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=google|mu=3.000000|sigma=0.500000|dist=LogNormal|3.000000|0.500000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric"
moloco,842234.6095886,427801.70645770157,414432.9031308984,0.5079365079365079,0.4920634920634921,alpha=0.5000|ec=0.6500|slope=1.3000|lag=5.0000|decay=geometric,"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=google|mu=3.000000|sigma=0.500000|dist=LogNormal|3.000000|0.500000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric"
meta,840158.1265220001,426746.9849000635,413411.1416219366,0.5079365079365079,0.4920634920634921,alpha=0.5000|ec=0.6500|slope=1.3000|lag=5.0000|decay=geometric,"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=google|mu=3.000000|sigma=0.500000|dist=LogNormal|3.000000|0.500000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric"
liveintent,797987.173079,405326.818071873,392660.355007127,0.5079365079365079,0.4920634920634921,alpha=0.5000|ec=0.6500|slope=1.3000|lag=5.0000|decay=geometric,"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=google|mu=3.000000|sigma=0.500000|dist=LogNormal|3.000000|0.500000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric"
beehiiv,328172.2732613,166690.67848193014,161481.59477936986,0.5079365079365079,0.4920634920634921,alpha=0.5000|ec=0.6500|slope=1.3000|lag=5.0000|decay=geometric,"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=google|mu=3.000000|sigma=0.500000|dist=LogNormal|3.000000|0.500000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric"
amazon,15740.258094,7995.051730285714,7745.206363714286,0.5079365079365079,0.4920634920634921,alpha=0.5000|ec=0.6500|slope=1.3000|lag=5.0000|decay=geometric,"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=google|mu=3.000000|sigma=0.500000|dist=LogNormal|3.000000|0.500000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric"
