channel,roi_prior_dist,max_abs_pct_change,max_abs_pct_change_raw,max_abs_delta_roi,baseline_roi,baseline_mu,baseline_sigma,pct_metric_reliable,pct_metric_unstable_reason,baseline_qc_pass,baseline_sign_flip_zone,baseline_local_neighbor_n,baseline_local_volatility_ratio,primary_metric,primary_value,ranking_metric_label
google,LogNormal,,396.12952223744145,1.8317194753543786,0.4624041815940291,1.0,1.0,False,baseline_qc=REVIEW,False,False,4,0.519019309860621,delta_roi,1.8317194753543786,Max |Delta ROI|
amazon,LogNormal,,48.831201507903735,0.4840482839212441,0.9912684287379184,1.0,1.0,False,baseline_qc=REVIEW,False,False,4,0.4967594136598288,delta_roi,0.4840482839212441,Max |Delta ROI|
tiktok,LogNormal,,27.164909807374464,0.1985857654331874,0.7310378235795846,1.0,1.0,False,baseline_qc=REVIEW,False,False,4,0.38095318279129736,delta_roi,0.1985857654331874,Max |Delta ROI|
