channel,target_channel,in_target_set,n_runs_used,n_self_rows,n_cross_rows,channel_total_spend,sensitivity_mu_elasticity_median,sensitivity_sigma_elasticity_median,sensitivity_joint_elasticity_median,sensitivity_any_elasticity_median,sensitivity_dist_shift_median,sensitivity_fragility,prior_sensitivity_raw,prior_sensitivity_subscore,data_diffuse_shift_median,data_influence_raw,data_influence_subscore,cross_channel_fragility,max_cross_channel_fragility,cross_channel_subscore,near_zero_baseline_fallback_rate,score_method,band_method,overall_channel_robustness_score,relative_rank,relative_rank_total,relative_rank_label,relative_rank_method,absolute_band,robustness_band,targets
tiktok,tiktok,True,3,3,21,1752685.00913,,,0.7946642999841559,0.7946642999841559,,0.7946642999841559,0.7946642999841559,55.720727269653075,,22.694919570113,22.694919570113,0.03514700382191219,0.10001260434476372,87.67407570452217,0.0,absolute_prior_sensitivity_v1,provisional_fixed_thresholds,52.25727760999842,8,8,8 / 8 tested channels,score_rank_within_current_run,Medium,Medium,"amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok"
moloco,moloco,True,5,5,35,842234.6095886,0.9821609001941518,0.08154754007854795,0.6823751077289709,0.6823751077289709,,0.6823751077289709,0.6823751077289709,59.439776266655215,0.08154754007854795,35.07020634218203,35.07020634218203,0.01234136964655223,0.06102586421487047,95.29568300143453,0.0,absolute_prior_sensitivity_v1,provisional_fixed_thresholds,58.72576979575381,7,8,7 / 8 tested channels,score_rank_within_current_run,Medium,Medium,"amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok"
liveintent,liveintent,True,5,5,35,797987.173079,0.9875340784324063,0.061324621806824485,0.6632054458307653,0.6632054458307653,,0.6632054458307653,0.6632054458307653,60.12486325767792,0.061324621806824485,35.695522572341126,35.695522572341126,0.010243247917880678,0.059689026061553706,96.06397168809048,0.0,absolute_prior_sensitivity_v1,provisional_fixed_thresholds,59.40839435090561,6,8,6 / 8 tested channels,score_rank_within_current_run,Medium,Medium,"amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok"
amazon,amazon,True,5,5,35,15740.258094,0.9665949939271778,0.017395132603868095,0.6580017426296544,0.6580017426296544,,0.6580017426296544,0.6580017426296544,60.31356748841299,0.017395132603868095,37.42494774702452,37.42494774702452,0.011655169995153482,0.18212745772255312,95.54559919631271,0.0,absolute_prior_sensitivity_v1,provisional_fixed_thresholds,59.87621730925083,5,8,5 / 8 tested channels,score_rank_within_current_run,Medium,Medium,"amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok"
google,google,True,5,5,35,10298543.94665,1.2652080770262963,0.3832244370421423,0.6355424574605993,0.6355424574605993,,0.6355424574605993,0.6355424574605993,61.141793992473616,0.3832244370421423,40.399329101521275,40.399329101521275,0.0235439315701012,0.08076962993961119,91.39299803327292,0.0,absolute_prior_sensitivity_v1,provisional_fixed_thresholds,60.49385837585542,4,8,4 / 8 tested channels,score_rank_within_current_run,Medium,Medium,"amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok"
meta,meta,True,3,3,21,840158.1265220001,0.9798457482906895,0.10116233965880772,0.3832274555671694,0.3832274555671694,,0.3832274555671694,0.3832274555671694,72.29468992790969,0.10116233965880772,41.52675193435254,41.52675193435254,0.017513270675568807,0.052298456246070574,93.45330770643962,0.0,absolute_prior_sensitivity_v1,provisional_fixed_thresholds,67.77649809629989,3,8,3 / 8 tested channels,score_rank_within_current_run,Medium,Medium,"amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok"
snapchat,snapchat,True,5,5,35,4342436.908989999,0.939869245611351,0.23342746749331816,0.2522835148869837,0.2522835148869837,,0.2522835148869837,0.2522835148869837,79.8541215397416,0.42914284019930526,43.299324720401884,43.299324720401884,0.01092643322042504,0.07809122010591449,95.81244679369276,0.0,absolute_prior_sensitivity_v1,provisional_fixed_thresholds,73.10917112299934,2,8,2 / 8 tested channels,score_rank_within_current_run,Medium,Medium,"amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok"
beehiiv,beehiiv,True,1,1,7,328172.2732613,,,0.014906303863119832,0.014906303863119832,,0.014906303863119832,0.014906303863119832,98.53126305291623,,21.361674119351402,21.361674119351402,0.005980804008687042,0.011088484967059708,97.66357323868547,0.0,absolute_prior_sensitivity_v1,provisional_fixed_thresholds,79.1087123473904,1,8,1 / 8 tested channels,score_rank_within_current_run,High,High,"amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok"
