channel,spend_reference,immediate_component,carryover_component,immediate_share,carryover_share,struct_profile_id,run_id
meta,840158.1265220001,589543.2787327205,250614.8477892795,0.7017051434987018,0.29829485650129817,alpha=0.3000|ec=0.5000|slope=1.2000|lag=4.0000|decay=geometric,multi|meta|pmode=roi|rpk=40.0|target=meta|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric
