channel,roi_prior_sigma,n_points,roi_median,roi_mean,roi_min,roi_max,pct_change_median,contribution_median,contribution_value_mean,roi_range_over_mu
meta,1.0,1,0.5670040667057037,0.5670040667057037,0.5670040667057037,0.5670040667057037,0.0,,,0.0
