channel,n_runs,n_baseline_rows,roi_median,roi_mean,roi_min,roi_max,pct_change_abs_max,delta_abs_max,contribution_median,contribution_min,contribution_max,contribution_share_median,spend_share_median,effect_share_median,roi_range,contribution_range
tiktok,40,8,0.4467538615036756,0.5264889157760384,0.3612344704001831,1.723833612029751,0.0,1.362599141629568,78524891.84140909,73868715.45215547,302133733.00389653,0.09225393735071635,0.09120037525761929,0.09225393735071635,1.362599141629568,228265017.55174106
moloco,40,8,0.5286188258416951,0.6351456608010582,0.5050634871873384,1.582576823818187,0.0,1.063209664293875,45016290.40015969,42538194.894868486,133290097.33524774,0.05283686719800658,0.043825394779614675,0.05283686719800658,1.0775133366308487,90751902.44037926
google,40,8,0.3639935120598723,0.431026456833201,0.2245023033137355,1.2857576224952936,0.0,0.9217641104354212,378612014.8958154,231204683.6800653,1324143138.0008004,0.44332837508057443,0.535881272247419,0.44332837508057443,1.0612553191815581,1092938454.320735
liveintent,40,8,0.5074958745824794,0.6036351767864204,0.4639152360296187,1.5172179578617215,0.0,1.0097220832792422,40652500.26755461,37019840.77475525,121072046.91387685,0.04731252172726122,0.041522994295305,0.04731252172726122,1.053302721832103,84052206.13912159
amazon,40,8,0.5110142364655621,0.6095760595867954,0.4920776340411976,1.523098830021918,0.0,1.0109615897309658,802012.3609506921,774542.8962093331,2397396.8687214428,0.0009336402826395472,0.0008190390385875117,0.0009336402826395472,1.0310211959807203,1622853.9725121097
snapchat,40,8,0.5055453590909019,0.5453639060642769,0.2949401041979824,1.003176442446808,0.0,0.4855945633227627,216826792.4224019,128075879.4410675,435623040.9910301,0.25435467989731425,0.22595724478125545,0.25435467989731425,0.7082363382488255,307547161.5499626
meta,40,8,0.4917003335190626,0.5298282004140104,0.3914868206340664,0.9848189971471826,0.0,0.4822956693281108,40975600.19454977,32891083.378197152,82740368.36064519,0.04692698882950458,0.043717345681286386,0.04692698882950458,0.5933321765131161,49849284.98244804
beehiiv,40,8,0.5155059440985011,0.5396585434869582,0.4768255601495427,1.035718843365709,0.0,0.0416081148696442,16887473.150801457,15648092.802336816,33989420.7286889,0.01979638422233026,0.01707633391891276,0.01979638422233026,0.5588932832161663,18341327.926352087
