channel,roi_prior_mu,n_points,roi_median,roi_mean,roi_min,roi_max,pct_change_median,contribution_median,contribution_value_mean,roi_range_over_sigma
google,0.5,9,0.2177226556496073,0.18844092021343786,0.0710761134921146,0.251082772516335,0.15978958030664875,38269697.51064314,33122768.01731411,0.1800066590242204
google,1.0,9,0.2173753125499934,0.22801183834197689,0.1512154048192314,0.393923020871977,0.0,37440114.70598653,41013060.25256038,0.2427076160527456
google,1.5,9,0.2140336216520518,0.27490908024608396,0.1774181455140933,0.632452226827542,-1.5372908996614076,37621266.07032426,48321509.36500729,0.4550340813134487
meta,0.5,9,0.6287153864155213,0.6189165950461325,0.5285471606720239,0.699620696529746,0.0031175788961959974,126489785.57223454,124518389.53841475,0.17107353585772211
meta,1.0,9,0.6286957863283654,0.6185753704148724,0.5348495164668808,0.6921658712625504,0.0,122978477.73630288,123431687.88516732,0.15731635479566952
meta,1.5,9,0.6057287746667862,0.6153106612881163,0.4119370890688151,0.8334410057216882,-3.6531200241866477,121865162.64435206,123792920.1166473,0.4215039166528731
tiktok,0.5,9,0.1211944229792182,0.10215117479966629,0.0376736966504055,0.1232796403268973,-0.48324224617846484,14499667.1943785,12221338.257156655,0.0856059436764918
tiktok,1.0,9,0.1217829295434057,0.131173891304147,0.0810427318365934,0.2482304317504167,0.0,14475115.649530584,16255374.052339597,0.16718769991382332
tiktok,1.5,9,0.1211141409321377,0.16782831544677412,0.1171262919871757,0.443440565119187,-0.5491644960221042,14490062.272503916,20078933.171608675,0.32631427313201133
