channel,channel_total_spend,effect_raw,estimated_roi,spend_share,effect_share,spend_share_pct,effect_share_pct,share_gap_pp,effect_negative
meta,2011876.73,112872698.3335692,0.5610318795902034,0.4051301589678128,0.5576499824486901,40.513015896781276,55.76499824486901,15.251982348087733,False
tiktok,1196397.23,53053106.377822995,0.443440565119187,0.24091764308966926,0.26211000779842847,24.091764308966926,26.21100077984285,2.119236470875921,False
google,1757726.9300000002,36481981.33019477,0.207552041830495,0.35395219794251787,0.18024000975288143,35.39521979425179,18.024000975288143,-17.371218818963644,False
