channel,in_target_set,n_runs_used,channel_total_spend,sensitivity_mu_elasticity_median,sensitivity_sigma_elasticity_median,sensitivity_joint_elasticity_median,sensitivity_dist_shift_median,prior_sensitivity_raw,data_diffuse_shift_median,data_prior_shift_flag_rate,data_influence_raw,cross_channel_coupling_raw,adstock_proxy_sign_flip_rate,adstock_proxy_raw,prior_sensitivity_fragility_rank,data_influence_fragility_rank,cross_channel_fragility_rank,adstock_proxy_fragility_rank,prior_sensitivity_subscore,data_influence_subscore,cross_channel_subscore,adstock_proxy_subscore,overall_channel_robustness_score,robustness_band,targets
tiktok,True,13,1752685.00913,1.1059511552607328,0.4373896351828853,0.6019511058013042,,0.7150972987483075,0.409268329845224,0.0,0.537657583254585,0.7939712038140694,0.0,0.439059530339202,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Low,tiktok
liveintent,False,13,797987.173079,0.10060685159552285,0.07491988824823158,0.03259588365515896,,0.06937420783297114,0.017264477746041482,0.0,0.2553972441082687,0.38170282834033153,0.0,0.2427873056498635,0.8571428571428571,0.5714285714285714,0.42857142857142855,0.8571428571428571,14.28571428571429,42.85714285714286,57.14285714285714,14.28571428571429,29.285714285714292,Low,tiktok
beehiiv,False,13,328172.2732613,0.06185191302604809,0.06861275994638996,0.029384536012249784,,0.053283069661562606,0.02581565404908163,0.0,0.280887289343426,0.3284091451373426,0.0,0.2249757300278892,0.5714285714285714,0.8571428571428571,0.14285714285714285,0.7142857142857143,42.85714285714286,14.28571428571429,85.71428571428572,28.57142857142857,40.0,Low,tiktok
moloco,False,13,842234.6095886,0.03863691682886452,0.03352028185126483,0.0235832672878221,,0.03191348865598382,0.016780976757971897,0.0,0.2262505017188398,0.4032992287039568,0.0,0.18580693931211592,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.42857142857142855,57.14285714285714,57.14285714285714,42.85714285714286,57.14285714285714,54.99999999999999,Medium,tiktok
snapchat,False,13,4342436.908989999,0.10016850429006152,0.04179125144866961,0.03487126562500724,,0.058943673787912786,0.05194555058548878,0.0,0.22120415414040684,0.1561902968637205,0.0,0.16948057940989858,0.7142857142857143,0.2857142857142857,0.0,0.14285714285714285,28.57142857142857,71.42857142857143,100.0,85.71428571428572,54.99999999999999,Medium,tiktok
amazon,False,13,15740.258094,0.022344548415958468,0.014557276844705272,0.01346535995866326,,0.016789061739775665,0.008672070268601468,0.0,0.2598442409756857,0.4092052821543142,0.0,0.20799502528644617,0.0,0.7142857142857143,0.8571428571428571,0.5714285714285714,100.0,28.57142857142857,14.28571428571429,42.85714285714286,62.85714285714286,High,tiktok
meta,False,13,840158.1265220001,0.028942727661237327,0.041065755319745496,0.015762081925923772,,0.0285901883023022,0.015900855946500855,0.0,0.20922445498450387,0.4072869313768924,0.0,0.16750738075740054,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0,85.71428571428572,85.71428571428572,28.57142857142857,100.0,77.85714285714288,High,tiktok
google,False,13,10298543.94665,0.05150448615130539,0.02578057375909089,0.01670192877555426,,0.03132899622865018,0.01993454499129589,0.0,0.20857022370200515,0.37031284530931985,0.0,0.1708133286811495,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,71.42857142857143,100.0,71.42857142857143,71.42857142857143,80.0,High,tiktok
