channel,n_runs,n_baseline_rows,roi_median,roi_mean,roi_min,roi_max,pct_change_abs_max,delta_abs_max,contribution_median,contribution_min,contribution_max,contribution_share_median,spend_share_median,effect_share_median,roi_range,contribution_range
beehiiv,15,0,0.1766177804147203,0.17686566435794032,0.1559658335708081,0.1960860241328676,17.901706626915388,0.0340086801039676,5778209.612399828,5118366.215402567,6434999.629445329,0.13100810697685072,0.017076333918912757,0.13100810697685072,0.04012019056205951,1316633.4140427625
liveintent,15,0,0.1083293601466963,0.10963790825837184,0.0949089074941973,0.1243603425566107,21.92137558151577,0.0266466503823176,8637393.083394546,7573609.079131081,9923795.819988584,0.20540629602231847,0.041522994295304996,0.20540629602231847,0.029451435062413406,2350186.7408575034
amazon,15,0,0.1490714783097307,0.14874014256894583,0.1399118306658541,0.1561825116941084,7.160699615904749,0.0107914060959591,233248.32639685555,220224.83250845675,245835.304383444,0.005382290620963214,0.0008190390385875116,0.005382290620963214,0.016270681028254297,25610.47187498724
google,15,0,0.0014985685485104,0.00373419617976004,0.0001911990550862,0.0133722339166949,,0.0118736653681844,1417675.6887048355,196907.1871363185,13771453.86559661,0.032713440908008734,0.5358812722474189,0.032713440908008734,0.013181034861608699,13574546.67846029
moloco,15,0,0.0732741458186258,0.0732727112880804,0.0707203795046856,0.076625846872727,6.632167913956763,0.005023458522434,6166600.58743858,5956315.12220865,6453694.022524707,0.14246787660693205,0.04382539477961466,0.14246787660693205,0.0059054673680414005,497378.9003160568
snapchat,15,0,0.0309216181995968,0.030884588853714742,0.0292239283956587,0.0333743315873046,,0.0025735116299861,13313873.389970269,12690306.529098924,14492592.92975823,0.3077617439169368,0.2259572447812554,0.3077617439169368,0.004150403191645901,1802286.400659306
tiktok,15,0,0.029288418587918,0.0292123425843504,0.0274595763658483,0.0304264171250785,,0.0023019341565669,5132775.473596802,4812798.785348276,5332792.517666141,0.11831064807061001,0.09120037525761927,0.11831064807061001,0.0029668407592302014,519993.7323178649
meta,15,0,0.0223544010675201,0.022393269428517618,0.0214971131676187,0.023302239778762,,0.001456590037172,1876031.1227318496,1806097.4324537944,1957756.611629111,0.04306460356802698,0.04371734568128637,0.04306460356802698,0.0018051266111433033,151659.1791753166
