channel,roi_prior_dist,baseline_mu,baseline_sigma,baseline_roi,baseline_run_id,baseline_qc_status,baseline_qc_pass,baseline_sign_flip_zone,baseline_local_neighbor_n,baseline_local_volatility_ratio,pct_metric_reliable,pct_metric_unstable_reason
amazon,LogNormal,0.00178,0.00178,0.1507032367618133,multi|google|pmode=contribution|rpk=none|cmean=0.020000|cscale=0.020000|dist=LogNormal|0.001780|0.001780|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,PASS,True,False,4,0.006860753199258046,True,
beehiiv,LogNormal,0.00178,0.00178,0.1899745136747757,multi|google|pmode=contribution|rpk=none|cmean=0.020000|cscale=0.020000|dist=LogNormal|0.001780|0.001780|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,PASS,True,False,4,0.0397886738748351,True,
google,LogNormal,0.00178,0.00178,0.0014985685485104,multi|google|pmode=contribution|rpk=none|cmean=0.020000|cscale=0.020000|dist=LogNormal|0.001780|0.001780|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,PASS,True,False,4,0.014159383682937999,False,abs(baseline_roi)=0.0015 < min_abs_baseline_roi=0.0500
liveintent,LogNormal,0.00178,0.00178,0.1215555578765149,multi|google|pmode=contribution|rpk=none|cmean=0.020000|cscale=0.020000|dist=LogNormal|0.001780|0.001780|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,PASS,True,False,4,0.05961395137624871,True,
meta,LogNormal,0.00178,0.00178,0.0229537032047907,multi|google|pmode=contribution|rpk=none|cmean=0.020000|cscale=0.020000|dist=LogNormal|0.001780|0.001780|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,PASS,True,False,4,0.015789388554792,False,abs(baseline_roi)=0.0230 < min_abs_baseline_roi=0.0500
moloco,LogNormal,0.00178,0.00178,0.0757438380271196,multi|google|pmode=contribution|rpk=none|cmean=0.020000|cscale=0.020000|dist=LogNormal|0.001780|0.001780|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,PASS,True,False,4,0.03131432726716422,True,
snapchat,LogNormal,0.00178,0.00178,0.0317974400256449,multi|google|pmode=contribution|rpk=none|cmean=0.020000|cscale=0.020000|dist=LogNormal|0.001780|0.001780|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,PASS,True,False,4,0.01685404428280801,False,abs(baseline_roi)=0.0318 < min_abs_baseline_roi=0.0500
tiktok,LogNormal,0.00178,0.00178,0.0297615105224152,multi|google|pmode=contribution|rpk=none|cmean=0.020000|cscale=0.020000|dist=LogNormal|0.001780|0.001780|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,PASS,True,False,4,0.009044757656133003,False,abs(baseline_roi)=0.0298 < min_abs_baseline_roi=0.0500
