channel,roi_prior_dist,max_abs_pct_change,max_abs_pct_change_raw,max_abs_delta_roi,baseline_roi,baseline_mu,baseline_sigma,pct_metric_reliable,pct_metric_unstable_reason,baseline_qc_pass,baseline_sign_flip_zone,baseline_local_neighbor_n,baseline_local_volatility_ratio,primary_metric,primary_value,ranking_metric_label
liveintent,LogNormal,21.92137558151577,21.92137558151577,0.026646650382317602,0.1215555578765149,0.00178,0.00178,True,,True,False,4,0.05961395137624871,pct_change,21.92137558151577,Max |% Change|
beehiiv,LogNormal,17.901706626915388,17.901706626915388,0.0340086801039676,0.1899745136747757,0.00178,0.00178,True,,True,False,4,0.0397886738748351,pct_change,17.901706626915388,Max |% Change|
amazon,LogNormal,7.160699615904749,7.160699615904749,0.010791406095959188,0.1507032367618133,0.00178,0.00178,True,,True,False,4,0.006860753199258046,pct_change,7.160699615904749,Max |% Change|
moloco,LogNormal,6.632167913956763,6.632167913956763,0.005023458522434007,0.0757438380271196,0.00178,0.00178,True,,True,False,4,0.03131432726716422,pct_change,6.632167913956763,Max |% Change|
google,LogNormal,,792.3338161599016,0.011873665368184499,0.0014985685485104,0.00178,0.00178,False,abs(baseline_roi)=0.0015 < min_abs_baseline_roi=0.0500,True,False,4,0.014159383682937999,delta_roi,0.011873665368184499,Max |Delta ROI|
snapchat,LogNormal,,8.093455409965836,0.002573511629986199,0.0317974400256449,0.00178,0.00178,False,abs(baseline_roi)=0.0318 < min_abs_baseline_roi=0.0500,True,False,4,0.01685404428280801,delta_roi,0.002573511629986199,Max |Delta ROI|
tiktok,LogNormal,,7.734601222048774,0.0023019341565669003,0.0297615105224152,0.00178,0.00178,False,abs(baseline_roi)=0.0298 < min_abs_baseline_roi=0.0500,True,False,4,0.009044757656133003,delta_roi,0.0023019341565669003,Max |Delta ROI|
meta,LogNormal,,5.51199725366684,0.0012652074902629006,0.0229537032047907,0.00178,0.00178,False,abs(baseline_roi)=0.0230 < min_abs_baseline_roi=0.0500,True,False,4,0.015789388554792,delta_roi,0.0012652074902629006,Max |Delta ROI|
