run_id,channel,target_channel,roi_prior_mu,roi_prior_sigma,roi_prior_dist,estimated_roi,baseline_roi,pct_change,abs_pct_change,delta_value_used,qc_status_code,qc_summary_short
multi|google|pmode=contribution|rpk=none|cmean=0.150000|cscale=0.005000|dist=LogNormal|0.013352|0.000445|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,liveintent,google,0.013352,0.000445,LogNormal,0.0949089074941973,0.1215555578765149,-21.92137558151577,21.92137558151577,-2126368.521061008,PASS,PASS
multi|google|pmode=contribution|rpk=none|cmean=0.150000|cscale=0.005000|dist=LogNormal|0.013352|0.000445|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,beehiiv,google,0.013352,0.000445,LogNormal,0.1559658335708081,0.1899745136747757,-17.901706626915388,17.901706626915388,-1116070.586033539,PASS,PASS
multi|google|pmode=contribution|rpk=none|cmean=0.150000|cscale=0.005000|dist=LogNormal|0.013352|0.000445|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,amazon,google,0.013352,0.000445,LogNormal,0.1399118306658541,0.1507032367618133,-7.160699615904749,7.160699615904749,-16985.951714756287,PASS,PASS
multi|google|pmode=contribution|rpk=none|cmean=0.150000|cscale=0.005000|dist=LogNormal|0.013352|0.000445|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,moloco,google,0.013352,0.000445,LogNormal,0.0720209184444199,0.0757438380271196,-4.91514515196171,4.91514515196171,-313557.1721264832,PASS,PASS
multi|google|pmode=contribution|rpk=none|cmean=0.150000|cscale=0.005000|dist=LogNormal|0.013352|0.000445|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,google,google,0.013352,0.000445,LogNormal,0.0133722339166949,0.0014985685485104,,,12228146.460206425,PASS,PASS
multi|google|pmode=contribution|rpk=none|cmean=0.150000|cscale=0.005000|dist=LogNormal|0.013352|0.000445|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,snapchat,google,0.013352,0.000445,LogNormal,0.0296041515469551,0.0317974400256449,,,-952421.6841925104,PASS,PASS
multi|google|pmode=contribution|rpk=none|cmean=0.150000|cscale=0.005000|dist=LogNormal|0.013352|0.000445|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,tiktok,google,0.013352,0.000445,LogNormal,0.0277996811162059,0.0297615105224152,,,-343846.89907334466,PASS,PASS
multi|google|pmode=contribution|rpk=none|cmean=0.150000|cscale=0.005000|dist=LogNormal|0.013352|0.000445|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,meta,google,0.013352,0.000445,LogNormal,0.0229182611436893,0.0229537032047907,,,-2977.6935655032285,PASS,PASS
