channel,channel_total_spend,effect_raw,estimated_roi,spend_share,effect_share,spend_share_pct,effect_share_pct,share_gap_pp,effect_negative
tiktok,1752685.00913,749575876.3600761,4.276728975574176,0.09120037525761929,0.4794486617898348,9.120037525761928,47.94486617898348,38.82482865322155,False
google,10298543.94665,300788228.1186102,0.2920686940569431,0.535881272247419,0.1923921486826604,53.588127224741896,19.239214868266043,-34.34891235647586,False
snapchat,4342436.908989999,269667495.86052406,0.621004982944578,0.22595724478125545,0.17248650082815076,22.595724478125547,17.248650082815075,-5.34707439531047,False
moloco,842234.6095886,92795761.53761084,1.1017804360110313,0.043825394779614675,0.05935463652462044,4.382539477961467,5.935463652462044,1.5529241745005764,False
liveintent,797987.173079,65457501.94387136,0.8202826330065727,0.041522994295305,0.04186835876241412,4.1522994295305,4.186835876241412,0.034536446710911606,False
meta,840158.1265220001,51479271.15676828,0.6127331216788541,0.043717345681286386,0.03292751066894285,4.371734568128638,3.292751066894285,-1.0789835012343534,False
beehiiv,328172.2732613,32223782.57465137,0.981916669998318,0.01707633391891276,0.02061118816716242,1.707633391891276,2.0611188167162418,0.35348542482496575,False
amazon,15740.258094,1424260.014150116,0.9048517537924152,0.0008190390385875117,0.0009109945762142123,0.08190390385875117,0.09109945762142123,0.009195553762670065,False
