channel,spend_reference,immediate_component,carryover_component,immediate_share,carryover_share,struct_profile_id,run_id
google,10298543.94665,7226541.257911726,3072002.688738275,0.7017051434987018,0.29829485650129817,alpha=0.3000|ec=0.5000|slope=1.2000|lag=4.0000|decay=geometric,"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=40.0|target=google|mu=4.500000|sigma=0.500000|dist=LogNormal|4.500000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric"
