channel,n_runs,n_baseline_rows,roi_median,roi_mean,roi_min,roi_max,pct_change_abs_max,delta_abs_max,contribution_median,contribution_min,contribution_max,contribution_share_median,spend_share_median,effect_share_median,roi_range,contribution_range
snapchat,200,0,0.397241635,0.55935960941,0.056653798,1.7125833,398.6458456654221,,,,,,,,1.655929502,
google,200,0,0.489940985,0.62182977085,0.13050508,1.6713196,274.7008487223317,,,,,,,,1.5408145199999999,
meta,200,0,0.2335277,0.38597504745499994,0.032202017,1.1426027,96.86499549590377,,,,,,,,1.1104006830000002,
tiktok,200,0,0.227667705,0.338421422905,0.027040109,1.0985875,,,,,,,,,1.071547391,
amazon,8,0,0.1920338,0.28358653625,0.04254442,1.0214866,1044.3184264905517,,,,,,,,0.97894218,
