channel,target_channel,roi_prior_mu,roi_prior_sigma,roi_prior_dist,dist_normalized,is_baseline,estimated_roi,baseline_roi,pct_change,delta_abs,delta_pct,contribution_value,contribution_delta,contribution_share,run_contribution_total,effect_value,effect_share,channel_total_spend,spend_share,adstock_alpha_m,saturation_ec_m,saturation_slope_m,max_lag,adstock_decay_spec
meta,meta,0.103795,0.033445,LogNormal,lognormal,False,0.3689147,1.0271761,-64.0845712823731,,,,,,,,,,,,,,,geometric
meta,meta,0.103795,0.033445,LogNormal,lognormal,False,1.1044275,1.0271761,7.52075520448733,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.006689,LogNormal,lognormal,False,0.525301,0.44604105,17.769653712365717,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.006689,LogNormal,lognormal,False,1.0167578,0.44604105,127.95162014796617,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.006689,LogNormal,lognormal,False,0.15206122,0.44604105,-65.90869382986162,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.006689,LogNormal,lognormal,False,0.2699682,0.44604105,-39.474584233895065,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.006689,LogNormal,lognormal,False,0.53136575,0.44604105,19.129337983577965,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.006689,LogNormal,lognormal,False,0.4843827,0.44604105,8.595991333084703,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.006689,LogNormal,lognormal,False,0.7381707,0.44604105,65.4938934432156,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.006689,LogNormal,lognormal,False,1.6191078,0.44604105,262.99524449599426,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.011706,LogNormal,lognormal,False,0.5056555,0.44604105,13.365238468522133,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.011706,LogNormal,lognormal,False,1.0023191,0.44604105,124.71454140824034,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.011706,LogNormal,lognormal,False,0.13622262,0.44604105,-69.45962260648432,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.011706,LogNormal,lognormal,False,0.314,0.44604105,-29.602891931135034,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.011706,LogNormal,lognormal,False,0.47789335,0.44604105,7.141114029751297,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.011706,LogNormal,lognormal,False,0.49917373,0.44604105,11.912060560345285,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.011706,LogNormal,lognormal,False,0.6156913,0.44604105,38.0346719208916,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.011706,LogNormal,lognormal,False,1.4083983,0.44604105,215.75530996530475,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.016722,LogNormal,lognormal,False,0.45287967,0.44604105,1.5331817553563776,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.016722,LogNormal,lognormal,False,0.9845952,0.44604105,120.74093853020926,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.016722,LogNormal,lognormal,False,0.14439774,0.44604105,-67.6268047526119,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.016722,LogNormal,lognormal,False,0.2994631,0.44604105,-32.8619865817283,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.016722,LogNormal,lognormal,False,0.50470936,0.44604105,13.153118978623157,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.016722,LogNormal,lognormal,False,0.47493368,0.44604105,6.477571963387682,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.016722,LogNormal,lognormal,False,0.63810086,0.44604105,43.05877452310724,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.016722,LogNormal,lognormal,False,1.4638056,0.44604105,228.1773280732793,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.023411,LogNormal,lognormal,False,0.4813179,0.44604105,7.908879687194716,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.023411,LogNormal,lognormal,False,0.9490954,0.44604105,112.78207465433954,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.023411,LogNormal,lognormal,False,0.13663784,0.44604105,-69.36653251982077,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.023411,LogNormal,lognormal,False,0.3041985,0.44604105,-31.800335417558543,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.023411,LogNormal,lognormal,False,0.47585717,0.44604105,6.684613445331994,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.023411,LogNormal,lognormal,False,0.48450804,0.44604105,8.624091885713204,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.023411,LogNormal,lognormal,False,0.6057677,0.44604105,35.809854272381436,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.023411,LogNormal,lognormal,False,1.3731548,0.44604105,207.8539071684097,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.033445,LogNormal,lognormal,False,0.4589575,0.44604105,2.8957984920894666,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.033445,LogNormal,lognormal,False,0.8960679,0.44604105,100.89359488325124,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.033445,LogNormal,lognormal,False,0.17529024,0.44604105,-60.70087271115518,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.033445,LogNormal,lognormal,False,0.2824215,0.44604105,-36.68262147620718,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.033445,LogNormal,lognormal,False,0.4968787,0.44604105,11.39752720069151,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.033445,LogNormal,lognormal,False,0.42219552,0.44604105,-5.346039338755929,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.033445,LogNormal,lognormal,False,0.7257908,0.44604105,62.71838657002533,,,,,,,,,,,,,,,geometric
google,google,0.020759,0.033445,LogNormal,lognormal,False,1.6713196,0.44604105,274.7008487223317,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.006689,LogNormal,lognormal,False,0.5232202,0.44604105,17.30314956437306,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.006689,LogNormal,lognormal,False,1.0301945,0.44604105,130.9640558867844,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.006689,LogNormal,lognormal,False,0.15706766,0.44604105,-64.78627695814096,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.006689,LogNormal,lognormal,False,0.31125826,0.44604105,-30.217575265774304,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.006689,LogNormal,lognormal,False,0.5174805,0.44604105,16.016339751688776,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.006689,LogNormal,lognormal,False,0.51154345,0.44604105,14.685285132388604,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.006689,LogNormal,lognormal,False,0.5969001,0.44604105,33.821786133809894,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.006689,LogNormal,lognormal,False,1.2878042,0.44604105,188.71876254438914,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.011706,LogNormal,lognormal,False,0.44053245,0.44604105,-1.2349984379240375,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.011706,LogNormal,lognormal,False,1.0182884,0.44604105,128.29477242061017,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.011706,LogNormal,lognormal,False,0.15020755,0.44604105,-66.32427665570242,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.011706,LogNormal,lognormal,False,0.31367654,0.44604105,-29.675409920230432,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.011706,LogNormal,lognormal,False,0.4841341,0.44604105,8.540256552619994,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.011706,LogNormal,lognormal,False,0.4628223,0.44604105,3.762265827326885,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.011706,LogNormal,lognormal,False,0.60323113,0.44604105,35.24116894622142,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.011706,LogNormal,lognormal,False,1.4085745,0.44604105,215.79481305588354,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.016722,LogNormal,lognormal,False,0.49788532,0.44604105,11.623205980705146,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.016722,LogNormal,lognormal,False,0.9985673,0.44604105,123.87340806412327,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.016722,LogNormal,lognormal,False,0.13050508,0.44604105,-70.74146426657367,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.016722,LogNormal,lognormal,False,0.30717057,0.44604105,-31.13401333801004,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.016722,LogNormal,lognormal,False,0.4767173,0.44604105,6.87744995668,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.016722,LogNormal,lognormal,False,0.4876011,0.44604105,9.317539271329402,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.016722,LogNormal,lognormal,False,0.6038941,0.44604105,35.389803247929756,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.016722,LogNormal,lognormal,False,1.4214084,0.44604105,218.67210428277843,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.023411,LogNormal,lognormal,False,0.44439012,0.44604105,-0.37012961026793273,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.023411,LogNormal,lognormal,False,0.97314274,0.44604105,118.1733587076795,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.023411,LogNormal,lognormal,False,0.17222789,0.44604105,-61.38743508024653,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.023411,LogNormal,lognormal,False,0.27813345,0.44604105,-37.64397918083997,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.023411,LogNormal,lognormal,False,0.47649303,0.44604105,6.82716983111756,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.023411,LogNormal,lognormal,False,0.4953023,0.44604105,11.044106814832398,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.023411,LogNormal,lognormal,False,0.6672597,0.44604105,49.59602933407139,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.023411,LogNormal,lognormal,False,1.489114,0.44604105,233.85133498362987,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.033445,LogNormal,lognormal,False,0.44401675,0.44604105,-0.45383715243249,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.033445,LogNormal,lognormal,False,0.9094342,0.44604105,103.89024732140685,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.033445,LogNormal,lognormal,False,0.15759102,0.44604105,-64.66894246616988,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.033445,LogNormal,lognormal,False,0.31510308,0.44604105,-29.355587338878344,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.033445,LogNormal,lognormal,False,0.48433322,0.44604105,8.584898183698566,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.033445,LogNormal,lognormal,False,0.49956742,0.44604105,12.00032373701927,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.033445,LogNormal,lognormal,False,0.64906394,0.44604105,45.51663798657097,,,,,,,,,,,,,,,geometric
google,google,0.036328,0.033445,LogNormal,lognormal,False,1.3254569,0.44604105,197.16029499975394,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.006689,LogNormal,lognormal,False,0.506237,0.44604105,13.495607635216546,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.006689,LogNormal,lognormal,False,1.0449479,0.44604105,134.2716886708073,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.006689,LogNormal,lognormal,False,0.15305299,0.44604105,-65.6863443398315,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.006689,LogNormal,lognormal,False,0.3223554,0.44604105,-27.729656272668173,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.006689,LogNormal,lognormal,False,0.48306227,0.44604105,8.299958041978428,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.006689,LogNormal,lognormal,False,0.5382227,0.44604105,20.66662922616653,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.006689,LogNormal,lognormal,False,0.6893141,0.44604105,54.540506978001254,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.006689,LogNormal,lognormal,False,1.4038826,0.44604105,214.74291435732204,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.011706,LogNormal,lognormal,False,0.47099262,0.44604105,5.5940075470632085,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.011706,LogNormal,lognormal,False,1.034481,0.44604105,131.92506608976908,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.011706,LogNormal,lognormal,False,0.14665136,0.44604105,-67.12155529182796,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.011706,LogNormal,lognormal,False,0.31319,0.44604105,-29.7844895665993,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.011706,LogNormal,lognormal,False,0.48164606,0.44604105,7.982451390965023,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.011706,LogNormal,lognormal,False,0.49449772,0.44604105,10.863724314163456,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.011706,LogNormal,lognormal,False,0.6081324,0.44604105,36.34000727063127,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.011706,LogNormal,lognormal,False,1.4014485,0.44604105,214.19720225302135,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.016722,LogNormal,lognormal,False,0.44604105,0.44604105,0.0,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.016722,LogNormal,lognormal,False,1.0128636,0.44604105,127.07856149114525,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.016722,LogNormal,lognormal,False,0.15696509,0.44604105,-64.80927259946142,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.016722,LogNormal,lognormal,False,0.3259299,0.44604105,-26.928272633202706,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.016722,LogNormal,lognormal,False,0.4608446,0.44604105,3.318876143798872,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.016722,LogNormal,lognormal,False,0.47157535,0.44604105,5.724652473129998,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.016722,LogNormal,lognormal,False,0.59987515,0.44604105,34.488776313301216,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.016722,LogNormal,lognormal,False,1.4026281,0.44604105,214.4616622169641,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.023411,LogNormal,lognormal,False,0.46430787,0.44604105,4.095322616606704,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.023411,LogNormal,lognormal,False,0.98132944,0.44604105,120.00877273515522,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.023411,LogNormal,lognormal,False,0.14976884,0.44604105,-66.42263307379444,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.023411,LogNormal,lognormal,False,0.3026243,0.44604105,-32.15326257527194,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.023411,LogNormal,lognormal,False,0.48184258,0.44604105,8.026510116053226,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.023411,LogNormal,lognormal,False,0.46338362,0.44604105,3.888110746757502,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.023411,LogNormal,lognormal,False,0.6325012,0.44604105,41.803360923843215,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.023411,LogNormal,lognormal,False,1.4560442,0.44604105,226.43726401415296,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.033445,LogNormal,lognormal,False,0.42107612,0.44604105,-5.597002787075314,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.033445,LogNormal,lognormal,False,0.9178507,0.44604105,105.77718127064763,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.033445,LogNormal,lognormal,False,0.15829451,0.44604105,-64.5112237987961,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.033445,LogNormal,lognormal,False,0.28114784,0.44604105,-36.96816918532498,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.033445,LogNormal,lognormal,False,0.5122569,0.44604105,14.845236778094757,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.033445,LogNormal,lognormal,False,0.4811175,0.44604105,7.863951087013176,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.033445,LogNormal,lognormal,False,0.6736736,0.44604105,51.0339911539532,,,,,,,,,,,,,,,geometric
google,google,0.051898,0.033445,LogNormal,lognormal,False,1.485368,0.44604105,233.01150196826055,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.006689,LogNormal,lognormal,False,0.48671642,0.44604105,9.119198782264545,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.006689,LogNormal,lognormal,False,1.0686661,0.44604105,139.58918130965748,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.006689,LogNormal,lognormal,False,0.14491807,0.44604105,-67.51014957031421,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.006689,LogNormal,lognormal,False,0.31489334,0.44604105,-29.402609916732995,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.006689,LogNormal,lognormal,False,0.49725428,0.44604105,11.48173021294789,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.006689,LogNormal,lognormal,False,0.4766089,0.44604105,6.853147260773421,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.006689,LogNormal,lognormal,False,0.63444304,0.44604105,42.23871098859622,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.006689,LogNormal,lognormal,False,1.4364703,0.44604105,222.04890110450597,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.011706,LogNormal,lognormal,False,0.45359668,0.44604105,1.693931533880117,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.011706,LogNormal,lognormal,False,1.0570563,0.44604105,136.98632670692527,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.011706,LogNormal,lognormal,False,0.14500317,0.44604105,-67.49107060885987,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.011706,LogNormal,lognormal,False,0.31263462,0.44604105,-29.90900277003653,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.011706,LogNormal,lognormal,False,0.5017592,0.44604105,12.491709003016643,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.011706,LogNormal,lognormal,False,0.49032274,0.44604105,9.927716294273809,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.011706,LogNormal,lognormal,False,0.6256672,0.44604105,40.271214947592824,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.011706,LogNormal,lognormal,False,1.4422982,0.44604105,223.35548488194078,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.016722,LogNormal,lognormal,False,0.4384694,0.44604105,-1.6975231315593005,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.016722,LogNormal,lognormal,False,1.0344746,0.44604105,131.9236312442543,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.016722,LogNormal,lognormal,False,0.15870214,0.44604105,-64.41983534923523,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.016722,LogNormal,lognormal,False,0.29726395,0.44604105,-33.35502416201379,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.016722,LogNormal,lognormal,False,0.45593053,0.44604105,2.2171681283594875,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.016722,LogNormal,lognormal,False,0.46218887,0.44604105,3.620254234447699,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.016722,LogNormal,lognormal,False,0.6911284,0.44604105,54.947263261980034,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.016722,LogNormal,lognormal,False,1.4478257,0.44604105,224.59472059802567,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.023411,LogNormal,lognormal,False,0.45636553,0.44604105,2.314692784442155,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.023411,LogNormal,lognormal,False,0.9988745,0.44604105,123.94228064883266,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.023411,LogNormal,lognormal,False,0.13992253,0.44604105,-68.63012272076752,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.023411,LogNormal,lognormal,False,0.3066008,0.44604105,-31.261752701909383,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.023411,LogNormal,lognormal,False,0.5064914,0.44604105,13.552642744429026,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.023411,LogNormal,lognormal,False,0.47027463,0.44604105,5.4330380578200215,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.023411,LogNormal,lognormal,False,0.599381,0.44604105,34.37799054593743,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.023411,LogNormal,lognormal,False,1.3507369,0.44604105,202.82793478313263,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.033445,LogNormal,lognormal,False,0.45072132,0.44604105,1.0492913152275976,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.033445,LogNormal,lognormal,False,0.9328588,0.44604105,109.14191642226652,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.033445,LogNormal,lognormal,False,0.13753729,0.44604105,-69.16488067634134,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.033445,LogNormal,lognormal,False,0.30586854,0.44604105,-31.425921448261317,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.033445,LogNormal,lognormal,False,0.4884778,0.44604105,9.514090687393015,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.033445,LogNormal,lognormal,False,0.4660203,0.44604105,4.479240195493219,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.033445,LogNormal,lognormal,False,0.5954311,0.44604105,33.49244424924567,,,,,,,,,,,,,,,geometric
google,google,0.072657,0.033445,LogNormal,lognormal,False,1.4402883,0.44604105,222.90487613191655,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.006689,LogNormal,lognormal,False,0.4777208,0.44604105,7.102429249505176,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.006689,LogNormal,lognormal,False,1.1021802,0.44604105,147.10286194510573,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.006689,LogNormal,lognormal,False,0.13731417,0.44604105,-69.21490297810033,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.006689,LogNormal,lognormal,False,0.31586486,0.44604105,-29.184800367589478,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.006689,LogNormal,lognormal,False,0.49068627,0.44604105,10.009217761459396,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.006689,LogNormal,lognormal,False,0.49187475,0.44604105,10.275668573553943,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.006689,LogNormal,lognormal,False,0.618344,0.44604105,38.62939296730649,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.006689,LogNormal,lognormal,False,1.4141325,0.44604105,217.0408867076248,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.011706,LogNormal,lognormal,False,0.48955923,0.44604105,9.756541466306748,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.011706,LogNormal,lognormal,False,1.0887845,0.44604105,144.09961818536655,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.011706,LogNormal,lognormal,False,0.15022059,0.44604105,-66.32135315796607,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.011706,LogNormal,lognormal,False,0.30770856,0.44604105,-31.01339887887,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.011706,LogNormal,lognormal,False,0.48350024,0.44604105,8.398148556057796,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.011706,LogNormal,lognormal,False,0.477472,0.44604105,7.046649630118129,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.011706,LogNormal,lognormal,False,0.61729395,0.44604105,38.393977415307404,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.011706,LogNormal,lognormal,False,1.4319842,0.44604105,221.04314165702908,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.016722,LogNormal,lognormal,False,0.46665564,0.44604105,4.6216800000807075,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.016722,LogNormal,lognormal,False,1.0678349,0.44604105,139.40283074842552,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.016722,LogNormal,lognormal,False,0.1434646,0.44604105,-67.83600971255896,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.016722,LogNormal,lognormal,False,0.31069702,0.44604105,-30.343402249635997,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.016722,LogNormal,lognormal,False,0.48769087,0.44604105,9.337665221620298,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.016722,LogNormal,lognormal,False,0.4992485,0.44604105,11.928823591460917,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.016722,LogNormal,lognormal,False,0.609177,0.44604105,36.57420096199665,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.016722,LogNormal,lognormal,False,1.4167684,0.44604105,217.63184128456336,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.023411,LogNormal,lognormal,False,0.46717262,0.44604105,4.737584130429249,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.023411,LogNormal,lognormal,False,1.0301703,0.44604105,130.95863037718163,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.023411,LogNormal,lognormal,False,0.15540774,0.44604105,-65.15842207796794,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.023411,LogNormal,lognormal,False,0.307363,0.44604105,-31.090871568883628,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.023411,LogNormal,lognormal,False,0.5089684,0.44604105,14.107972797570985,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.023411,LogNormal,lognormal,False,0.46490732,0.44604105,4.229716076580848,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.023411,LogNormal,lognormal,False,0.666302,0.44604105,49.38131815446133,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.023411,LogNormal,lognormal,False,1.4898458,0.44604105,234.01540060046045,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.033445,LogNormal,lognormal,False,0.4790508,0.44604105,7.400608083045272,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.033445,LogNormal,lognormal,False,0.961826,0.44604105,115.6362065778475,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.033445,LogNormal,lognormal,False,0.14546321,0.44604105,-67.38793211970064,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.033445,LogNormal,lognormal,False,0.3024972,0.44604105,-32.181757710417,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.033445,LogNormal,lognormal,False,0.4923953,0.44604105,10.392373078666187,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.033445,LogNormal,lognormal,False,0.4594884,0.44604105,3.0148234114326526,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.033445,LogNormal,lognormal,False,0.6044339,0.44604105,35.51082349931693,,,,,,,,,,,,,,,geometric
google,google,0.103795,0.033445,LogNormal,lognormal,False,1.4627887,0.44604105,227.9493445726576,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.006689,LogNormal,lognormal,False,0.37928167,0.34344682,10.433886096252117,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.006689,LogNormal,lognormal,False,0.07196833,0.34344682,-79.04527693690686,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.006689,LogNormal,lognormal,False,1.0138491,0.34344682,195.19827844089517,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.006689,LogNormal,lognormal,False,0.2569372,0.34344682,-25.188650749481397,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.006689,LogNormal,lognormal,False,0.41355544,0.34344682,20.413238940456637,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.006689,LogNormal,lognormal,False,0.37780106,0.34344682,10.0027829636041,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.006689,LogNormal,lognormal,False,0.558664,0.34344682,62.663902376501866,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.006689,LogNormal,lognormal,False,1.3888017,0.34344682,304.37168700528366,,,,,,,,,,,,,,,geometric
snapchat,snapchat,0.020759,0.011706,LogNormal,lognormal,False,0.3332972,0.34344682,-2.9552231696307367,,,,,,,,,,,,,,,geometric
