channel,estimated_roi,target_channel,roi_prior_mu,roi_prior_sigma,roi_prior_dist
snapchat,0.0034981915,beehiiv,0.072657,0.023411,Normal
tiktok,-0.0701518,beehiiv,0.072657,0.023411,Normal
moloco,0.1108764,beehiiv,0.072657,0.023411,Normal
liveintent,0.40671915,beehiiv,0.072657,0.023411,Normal
beehiiv,0.07666405,beehiiv,0.072657,0.023411,Normal
amazon,0.38990325,beehiiv,0.072657,0.023411,Normal
meta,0.08857916,beehiiv,0.072657,0.023411,LogNormal
google,0.043596853,beehiiv,0.072657,0.023411,LogNormal
snapchat,0.084963635,beehiiv,0.072657,0.023411,LogNormal
tiktok,0.11715706,beehiiv,0.072657,0.023411,LogNormal
moloco,0.24660063,beehiiv,0.072657,0.023411,LogNormal
liveintent,0.23289442,beehiiv,0.072657,0.023411,LogNormal
beehiiv,1.0615686,beehiiv,0.072657,0.023411,LogNormal
amazon,0.80021966,beehiiv,0.072657,0.023411,LogNormal
meta,-0.06966571,beehiiv,0.072657,0.033445,Normal
google,-0.023534942,beehiiv,0.072657,0.033445,Normal
snapchat,-0.0006078465,beehiiv,0.072657,0.033445,Normal
tiktok,-0.07368346,beehiiv,0.072657,0.033445,Normal
moloco,0.12718181,beehiiv,0.072657,0.033445,Normal
liveintent,0.5327183,beehiiv,0.072657,0.033445,Normal
beehiiv,0.077842906,beehiiv,0.072657,0.033445,Normal
amazon,0.41313887,beehiiv,0.072657,0.033445,Normal
meta,0.09064734,beehiiv,0.072657,0.033445,LogNormal
google,0.042808242,beehiiv,0.072657,0.033445,LogNormal
snapchat,0.08322481,beehiiv,0.072657,0.033445,LogNormal
tiktok,0.118538335,beehiiv,0.072657,0.033445,LogNormal
moloco,0.23444822,beehiiv,0.072657,0.033445,LogNormal
liveintent,0.21568775,beehiiv,0.072657,0.033445,LogNormal
beehiiv,1.0466142,beehiiv,0.072657,0.033445,LogNormal
amazon,0.7170247,beehiiv,0.072657,0.033445,LogNormal
meta,-0.056797653,beehiiv,0.103795,0.006689,Normal
google,-0.017766591,beehiiv,0.103795,0.006689,Normal
snapchat,-0.0035804838,beehiiv,0.103795,0.006689,Normal
tiktok,-0.03736633,beehiiv,0.103795,0.006689,Normal
moloco,0.107421815,beehiiv,0.103795,0.006689,Normal
liveintent,0.45328793,beehiiv,0.103795,0.006689,Normal
beehiiv,0.106071964,beehiiv,0.103795,0.006689,Normal
amazon,0.404279,beehiiv,0.103795,0.006689,Normal
meta,0.09402265,beehiiv,0.103795,0.006689,LogNormal
google,0.04011258,beehiiv,0.103795,0.006689,LogNormal
snapchat,0.08467615,beehiiv,0.103795,0.006689,LogNormal
tiktok,0.10722153,beehiiv,0.103795,0.006689,LogNormal
moloco,0.21108302,beehiiv,0.103795,0.006689,LogNormal
liveintent,0.24301895,beehiiv,0.103795,0.006689,LogNormal
beehiiv,1.1080014,beehiiv,0.103795,0.006689,LogNormal
amazon,0.7401718,beehiiv,0.103795,0.006689,LogNormal
meta,-0.043474726,beehiiv,0.103795,0.011706,Normal
google,-0.0043441034,beehiiv,0.103795,0.011706,Normal
snapchat,-0.034070875,beehiiv,0.103795,0.011706,Normal
tiktok,-0.03213732,beehiiv,0.103795,0.011706,Normal
moloco,0.12002145,beehiiv,0.103795,0.011706,Normal
liveintent,0.5128509,beehiiv,0.103795,0.011706,Normal
beehiiv,0.104805484,beehiiv,0.103795,0.011706,Normal
amazon,0.29309106,beehiiv,0.103795,0.011706,Normal
meta,0.08957,beehiiv,0.103795,0.011706,LogNormal
google,0.043193392,beehiiv,0.103795,0.011706,LogNormal
snapchat,0.082401365,beehiiv,0.103795,0.011706,LogNormal
tiktok,0.11707021,beehiiv,0.103795,0.011706,LogNormal
moloco,0.2302945,beehiiv,0.103795,0.011706,LogNormal
liveintent,0.22512977,beehiiv,0.103795,0.011706,LogNormal
