channel,estimated_roi,target_channel,roi_prior_mu,roi_prior_sigma,roi_prior_dist
amazon,0.6708218,moloco,0.051898,0.033445,LogNormal
meta,-0.03984129,moloco,0.072657,0.006689,Normal
google,-0.01418405,moloco,0.072657,0.006689,Normal
snapchat,5.484652e-06,moloco,0.072657,0.006689,Normal
tiktok,-0.042810403,moloco,0.072657,0.006689,Normal
moloco,0.07527771,moloco,0.072657,0.006689,Normal
liveintent,0.40263286,moloco,0.072657,0.006689,Normal
beehiiv,0.39114958,moloco,0.072657,0.006689,Normal
amazon,0.3348229,moloco,0.072657,0.006689,Normal
meta,0.091819696,moloco,0.072657,0.006689,LogNormal
google,0.041216627,moloco,0.072657,0.006689,LogNormal
snapchat,0.07252985,moloco,0.072657,0.006689,LogNormal
tiktok,0.1253777,moloco,0.072657,0.006689,LogNormal
moloco,1.0749204,moloco,0.072657,0.006689,LogNormal
liveintent,0.19504848,moloco,0.072657,0.006689,LogNormal
beehiiv,0.3407685,moloco,0.072657,0.006689,LogNormal
amazon,0.6629508,moloco,0.072657,0.006689,LogNormal
meta,-0.055805773,moloco,0.072657,0.011706,Normal
google,-0.010843849,moloco,0.072657,0.011706,Normal
snapchat,-0.0014068775,moloco,0.072657,0.011706,Normal
tiktok,-0.08587945,moloco,0.072657,0.011706,Normal
moloco,0.06899071,moloco,0.072657,0.011706,Normal
liveintent,0.35852304,moloco,0.072657,0.011706,Normal
beehiiv,0.35896412,moloco,0.072657,0.011706,Normal
amazon,0.36529413,moloco,0.072657,0.011706,Normal
meta,0.090677634,moloco,0.072657,0.011706,LogNormal
google,0.04066147,moloco,0.072657,0.011706,LogNormal
snapchat,0.07566972,moloco,0.072657,0.011706,LogNormal
tiktok,0.12477658,moloco,0.072657,0.011706,LogNormal
moloco,1.0710073,moloco,0.072657,0.011706,LogNormal
liveintent,0.206742,moloco,0.072657,0.011706,LogNormal
beehiiv,0.33312765,moloco,0.072657,0.011706,LogNormal
amazon,0.69941413,moloco,0.072657,0.011706,LogNormal
meta,-0.04424895,moloco,0.072657,0.016722,Normal
google,-0.036146674,moloco,0.072657,0.016722,Normal
snapchat,0.020309756,moloco,0.072657,0.016722,Normal
tiktok,-0.05452066,moloco,0.072657,0.016722,Normal
moloco,0.074548796,moloco,0.072657,0.016722,Normal
liveintent,0.52950394,moloco,0.072657,0.016722,Normal
beehiiv,0.31258494,moloco,0.072657,0.016722,Normal
amazon,0.35233504,moloco,0.072657,0.016722,Normal
meta,0.091341235,moloco,0.072657,0.016722,LogNormal
google,0.03741952,moloco,0.072657,0.016722,LogNormal
snapchat,0.07086634,moloco,0.072657,0.016722,LogNormal
tiktok,0.122420326,moloco,0.072657,0.016722,LogNormal
moloco,1.0661978,moloco,0.072657,0.016722,LogNormal
liveintent,0.22264402,moloco,0.072657,0.016722,LogNormal
beehiiv,0.34006315,moloco,0.072657,0.016722,LogNormal
amazon,0.6164994,moloco,0.072657,0.016722,LogNormal
meta,-0.047540125,moloco,0.072657,0.023411,Normal
google,-0.032707155,moloco,0.072657,0.023411,Normal
snapchat,0.0035834662,moloco,0.072657,0.023411,Normal
tiktok,-0.054042555,moloco,0.072657,0.023411,Normal
moloco,0.069656946,moloco,0.072657,0.023411,Normal
liveintent,0.5173192,moloco,0.072657,0.023411,Normal
beehiiv,0.3009817,moloco,0.072657,0.023411,Normal
amazon,0.43627006,moloco,0.072657,0.023411,Normal
meta,0.092099726,moloco,0.072657,0.023411,LogNormal
google,0.038572785,moloco,0.072657,0.023411,LogNormal
snapchat,0.07328585,moloco,0.072657,0.023411,LogNormal
tiktok,0.11924225,moloco,0.072657,0.023411,LogNormal
moloco,1.0603836,moloco,0.072657,0.023411,LogNormal
liveintent,0.22278866,moloco,0.072657,0.023411,LogNormal
beehiiv,0.34884268,moloco,0.072657,0.023411,LogNormal
amazon,0.61428535,moloco,0.072657,0.023411,LogNormal
meta,-0.0682673,moloco,0.072657,0.033445,Normal
google,-0.036959145,moloco,0.072657,0.033445,Normal
snapchat,0.018460175,moloco,0.072657,0.033445,Normal
tiktok,-0.0063149123,moloco,0.072657,0.033445,Normal
moloco,0.07128889,moloco,0.072657,0.033445,Normal
liveintent,0.5399392,moloco,0.072657,0.033445,Normal
beehiiv,0.26236895,moloco,0.072657,0.033445,Normal
amazon,0.31870684,moloco,0.072657,0.033445,Normal
meta,0.08999923,moloco,0.072657,0.033445,LogNormal
google,0.042918075,moloco,0.072657,0.033445,LogNormal
snapchat,0.07454816,moloco,0.072657,0.033445,LogNormal
tiktok,0.12526916,moloco,0.072657,0.033445,LogNormal
moloco,1.0345196,moloco,0.072657,0.033445,LogNormal
liveintent,0.19968854,moloco,0.072657,0.033445,LogNormal
beehiiv,0.33488214,moloco,0.072657,0.033445,LogNormal
amazon,0.65443164,moloco,0.072657,0.033445,LogNormal
meta,-0.053128403,moloco,0.103795,0.006689,Normal
google,-0.0047735632,moloco,0.103795,0.006689,Normal
snapchat,-0.002867414,moloco,0.103795,0.006689,Normal
tiktok,-0.04271168,moloco,0.103795,0.006689,Normal
moloco,0.10462153,moloco,0.103795,0.006689,Normal
liveintent,0.3932604,moloco,0.103795,0.006689,Normal
beehiiv,0.21851489,moloco,0.103795,0.006689,Normal
amazon,0.3176558,moloco,0.103795,0.006689,Normal
meta,0.091725305,moloco,0.103795,0.006689,LogNormal
google,0.03767898,moloco,0.103795,0.006689,LogNormal
snapchat,0.07230076,moloco,0.103795,0.006689,LogNormal
tiktok,0.12332974,moloco,0.103795,0.006689,LogNormal
moloco,1.1078703,moloco,0.103795,0.006689,LogNormal
liveintent,0.21497273,moloco,0.103795,0.006689,LogNormal
beehiiv,0.33480135,moloco,0.103795,0.006689,LogNormal
amazon,0.6626086,moloco,0.103795,0.006689,LogNormal
meta,-0.070178285,moloco,0.103795,0.011706,Normal
google,-0.031714927,moloco,0.103795,0.011706,Normal
snapchat,0.027989397,moloco,0.103795,0.011706,Normal
tiktok,-0.049168535,moloco,0.103795,0.011706,Normal
moloco,0.10309211,moloco,0.103795,0.011706,Normal
liveintent,0.47434086,moloco,0.103795,0.011706,Normal
beehiiv,0.30448952,moloco,0.103795,0.011706,Normal
amazon,0.36344293,moloco,0.103795,0.011706,Normal
meta,0.09274064,moloco,0.103795,0.011706,LogNormal
google,0.04105129,moloco,0.103795,0.011706,LogNormal
snapchat,0.07299228,moloco,0.103795,0.011706,LogNormal
tiktok,0.12799396,moloco,0.103795,0.011706,LogNormal
moloco,1.1065261,moloco,0.103795,0.011706,LogNormal
liveintent,0.21984181,moloco,0.103795,0.011706,LogNormal
beehiiv,0.31297654,moloco,0.103795,0.011706,LogNormal
amazon,0.6506063,moloco,0.103795,0.011706,LogNormal
meta,-0.061557632,moloco,0.103795,0.016722,Normal
google,-0.03160891,moloco,0.103795,0.016722,Normal
snapchat,0.00970113,moloco,0.103795,0.016722,Normal
tiktok,-0.043504547,moloco,0.103795,0.016722,Normal
moloco,0.100534365,moloco,0.103795,0.016722,Normal
liveintent,0.46748155,moloco,0.103795,0.016722,Normal
beehiiv,0.28098887,moloco,0.103795,0.016722,Normal
amazon,0.35905734,moloco,0.103795,0.016722,Normal
meta,0.090476684,moloco,0.103795,0.016722,LogNormal
google,0.037684537,moloco,0.103795,0.016722,LogNormal
snapchat,0.07009288,moloco,0.103795,0.016722,LogNormal
tiktok,0.13405618,moloco,0.103795,0.016722,LogNormal
moloco,1.0967735,moloco,0.103795,0.016722,LogNormal
liveintent,0.24406159,moloco,0.103795,0.016722,LogNormal
beehiiv,0.3485839,moloco,0.103795,0.016722,LogNormal
amazon,0.65842235,moloco,0.103795,0.016722,LogNormal
meta,-0.06385325,moloco,0.103795,0.023411,Normal
google,-0.023726929,moloco,0.103795,0.023411,Normal
snapchat,-0.0017213436,moloco,0.103795,0.023411,Normal
tiktok,-0.04042058,moloco,0.103795,0.023411,Normal
moloco,0.098366156,moloco,0.103795,0.023411,Normal
liveintent,0.40279785,moloco,0.103795,0.023411,Normal
beehiiv,0.27330217,moloco,0.103795,0.023411,Normal
amazon,0.44242996,moloco,0.103795,0.023411,Normal
meta,0.08653039,moloco,0.103795,0.023411,LogNormal
google,0.03925654,moloco,0.103795,0.023411,LogNormal
snapchat,0.07253225,moloco,0.103795,0.023411,LogNormal
tiktok,0.12163927,moloco,0.103795,0.023411,LogNormal
moloco,1.0890086,moloco,0.103795,0.023411,LogNormal
liveintent,0.21922271,moloco,0.103795,0.023411,LogNormal
beehiiv,0.33909303,moloco,0.103795,0.023411,LogNormal
amazon,0.6757286,moloco,0.103795,0.023411,LogNormal
meta,-0.044999063,moloco,0.103795,0.033445,Normal
google,-0.023678303,moloco,0.103795,0.033445,Normal
