channel,roi_prior_dist,max_abs_pct_change,max_abs_pct_change_raw,max_abs_delta_roi,baseline_roi,baseline_mu,baseline_sigma,pct_metric_reliable,pct_metric_unstable_reason,baseline_qc_pass,baseline_sign_flip_zone,baseline_local_neighbor_n,baseline_local_volatility_ratio,primary_metric,primary_value,ranking_metric_label
meta,LogNormal,,874.0314843041291,0.426041885696662,0.0487444552453234,1.75,1.0,False,abs(baseline_roi)=0.0487 < min_abs_baseline_roi=0.0500; baseline_qc=REVIEW,False,False,4,0.35384387883823387,delta_roi,0.426041885696662,Max |Delta ROI|
amazon,LogNormal,,78.58501156898937,0.11514021804789079,0.1465167666824224,1.75,1.0,False,baseline_qc=REVIEW,False,False,4,0.04341953634491484,delta_roi,0.11514021804789079,Max |Delta ROI|
beehiiv,LogNormal,,30.586462993946764,0.054312488794482014,0.1775703480498244,1.75,1.0,False,baseline_qc=REVIEW,False,False,4,0.041985224112183694,delta_roi,0.054312488794482014,Max |Delta ROI|
tiktok,LogNormal,,96.94788861569195,0.029832200147211496,0.0307713768429433,1.75,1.0,False,abs(baseline_roi)=0.0308 < min_abs_baseline_roi=0.0500; baseline_qc=REVIEW,False,False,4,0.04155784155203398,delta_roi,0.029832200147211496,Max |Delta ROI|
liveintent,LogNormal,,11.263195613392746,0.011635155314191598,0.1033024348823043,1.75,1.0,False,baseline_qc=REVIEW,False,False,4,0.02660382758662129,delta_roi,0.011635155314191598,Max |Delta ROI|
moloco,LogNormal,,6.642116745357274,0.004670067352320409,0.0703099257564948,1.75,1.0,False,baseline_qc=REVIEW,False,False,4,0.03369979511730291,delta_roi,0.004670067352320409,Max |Delta ROI|
google,LogNormal,,22.737753958963324,0.0034504762819658023,0.0151750972773879,1.75,1.0,False,abs(baseline_roi)=0.0152 < min_abs_baseline_roi=0.0500; baseline_qc=REVIEW,False,False,4,0.018651092737369986,delta_roi,0.0034504762819658023,Max |Delta ROI|
snapchat,LogNormal,,8.332622031947231,0.002459576135734099,0.0295174331237406,1.75,1.0,False,abs(baseline_roi)=0.0295 < min_abs_baseline_roi=0.0500; baseline_qc=REVIEW,False,False,4,0.01584556434148298,delta_roi,0.002459576135734099,Max |Delta ROI|
