channel,roi_prior_dist,baseline_mu,baseline_sigma,baseline_roi,baseline_run_id,baseline_qc_status,baseline_qc_pass,baseline_sign_flip_zone,baseline_local_neighbor_n,baseline_local_volatility_ratio,pct_metric_reliable,pct_metric_unstable_reason
amazon,LogNormal,1.75,1.0,0.1465167666824224,multi|meta|1.500000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,REVIEW,False,False,4,0.04341953634491484,False,baseline_qc=REVIEW
beehiiv,LogNormal,1.75,1.0,0.1775703480498244,multi|meta|1.500000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,REVIEW,False,False,4,0.041985224112183694,False,baseline_qc=REVIEW
google,LogNormal,1.75,1.0,0.0151750972773879,multi|meta|1.500000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,REVIEW,False,False,4,0.018651092737369986,False,abs(baseline_roi)=0.0152 < min_abs_baseline_roi=0.0500; baseline_qc=REVIEW
liveintent,LogNormal,1.75,1.0,0.1033024348823043,multi|meta|1.500000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,REVIEW,False,False,4,0.02660382758662129,False,baseline_qc=REVIEW
meta,LogNormal,1.75,1.0,0.0487444552453234,multi|meta|1.500000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,REVIEW,False,False,4,0.35384387883823387,False,abs(baseline_roi)=0.0487 < min_abs_baseline_roi=0.0500; baseline_qc=REVIEW
moloco,LogNormal,1.75,1.0,0.0703099257564948,multi|meta|1.500000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,REVIEW,False,False,4,0.03369979511730291,False,baseline_qc=REVIEW
snapchat,LogNormal,1.75,1.0,0.0295174331237406,multi|meta|1.500000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,REVIEW,False,False,4,0.01584556434148298,False,abs(baseline_roi)=0.0295 < min_abs_baseline_roi=0.0500; baseline_qc=REVIEW
tiktok,LogNormal,1.75,1.0,0.0307713768429433,multi|meta|1.500000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric,REVIEW,False,False,4,0.04155784155203398,False,abs(baseline_roi)=0.0308 < min_abs_baseline_roi=0.0500; baseline_qc=REVIEW
