channel,in_target_set,n_runs_used,channel_total_spend,sensitivity_mu_elasticity_median,sensitivity_sigma_elasticity_median,sensitivity_joint_elasticity_median,sensitivity_dist_shift_median,prior_sensitivity_raw,data_diffuse_shift_median,data_prior_shift_flag_rate,data_influence_raw,cross_channel_coupling_raw,adstock_proxy_sign_flip_rate,adstock_proxy_raw,prior_sensitivity_fragility_rank,data_influence_fragility_rank,cross_channel_fragility_rank,adstock_proxy_fragility_rank,prior_sensitivity_subscore,data_influence_subscore,cross_channel_subscore,adstock_proxy_subscore,overall_channel_robustness_score,robustness_band,targets
snapchat,True,32,4342436.908989999,0.035654836729989786,0.0425148739558741,0.025076779240083225,,0.03441549664198237,0.42914284019930526,0.34375,0.5599638444434631,0.05813682538768251,0.0,0.3220118825910697,1.0,0.8571428571428571,0.0,0.42857142857142855,0.0,14.28571428571429,100.0,57.14285714285714,22.142857142857142,Low,"amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok"
beehiiv,True,32,328172.2732613,0.008729954986634043,0.010398609182284796,0.009407763549049946,,0.009512109239322927,0.004344698798894303,0.5625,0.5122453844854657,0.1408843977670114,0.0,0.36284383488788463,0.5714285714285714,0.5714285714285714,0.8571428571428571,1.0,42.85714285714286,42.85714285714286,14.28571428571429,0.0,36.42857142857144,Low,"amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok"
moloco,True,32,842234.6095886,0.007361984319028124,0.0239082534650165,0.012605060408807236,,0.014625099397617284,0.011718436238880083,0.0,0.4039577958898133,0.09899524226320897,0.0,0.3301993907739462,0.7142857142857143,0.2857142857142857,0.42857142857142855,0.5714285714285714,28.57142857142857,71.42857142857143,57.14285714285714,42.85714285714286,46.42857142857142,Low,"amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok"
liveintent,True,32,797987.173079,0.008309260872268864,0.007714658813088875,0.007620336483845611,,0.007881418723067784,0.0036505659861751916,0.78125,0.5632757996903912,0.10922668371187996,0.0,0.3478566028276191,0.14285714285714285,1.0,0.7142857142857143,0.8571428571428571,85.71428571428572,0.0,28.57142857142857,14.28571428571429,47.85714285714286,Medium,"amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok"
google,True,32,10298543.94665,0.019589219706643023,0.03015761694157478,0.014750036105659378,,0.021498957584625725,0.010391223871573693,0.0,0.340775756326296,0.10557484004373847,0.0,0.25591332088227153,0.8571428571428571,0.0,0.5714285714285714,0.0,14.28571428571429,100.0,42.85714285714286,100.0,48.57142857142858,Medium,"amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok"
amazon,True,32,15740.258094,0.011205759937256875,0.006475371686517032,0.007137939968613654,,0.008273023864129187,0.0038696459459887853,0.71875,0.5431828941204724,0.08826644084673914,0.0,0.3324915596187547,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.7142857142857143,71.42857142857143,28.57142857142857,71.42857142857143,28.57142857142857,56.42857142857143,High,"amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok"
meta,True,32,840158.1265220001,0.010095412953911247,0.007943451756251826,0.0070263676882066405,,0.008355077466123238,0.01588690351250365,0.25,0.4513736457794607,0.0762609897091298,0.0,0.31288049494788195,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.2857142857142857,57.14285714285714,57.14285714285714,85.71428571428572,71.42857142857143,62.14285714285714,High,"amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok"
tiktok,True,32,1752685.00913,0.008355682666296639,0.005729063316926825,0.005711122483569287,,0.006598622822264251,0.011386363300423499,0.0,0.3844410648506943,0.16940517394164495,0.0,0.30377794553555054,0.0,0.14285714285714285,1.0,0.14285714285714285,100.0,85.71428571428572,0.0,85.71428571428572,80.00000000000001,High,"amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok"
