channel,channel_total_spend,effect_raw,estimated_roi,spend_share,effect_share,spend_share_pct,effect_share_pct,share_gap_pp,effect_negative
google,10298543.94665,278227030.20851326,0.2701615215217073,0.535881272247419,0.4087503094760334,53.588127224741896,40.87503094760334,-12.713096277138558,False
snapchat,4342436.908989999,175328373.12976372,0.4037557178246789,0.22595724478125545,0.2575793111223294,22.595724478125547,25.75793111223294,3.1622066341073953,False
tiktok,1752685.00913,84863013.05186783,0.484188616949444,0.09120037525761929,0.1246743812850368,9.120037525761928,12.46743812850368,3.347400602741751,False
moloco,842234.6095886,46341353.93584693,0.5502190649524952,0.043825394779614675,0.06808124555195083,4.382539477961467,6.808124555195083,2.4255850772336154,False
liveintent,797987.173079,39924195.78551854,0.5003112472531697,0.041522994295305,0.05865363753723853,4.1522994295305,5.865363753723853,1.713064324193353,False
meta,840158.1265220001,34107151.30420985,0.4059610950310404,0.043717345681286386,0.05010767156768901,4.371734568128638,5.010767156768901,0.6390325886402627,False
beehiiv,328172.2732613,17122701.169464868,0.5217595319465423,0.01707633391891276,0.025155389815429405,1.707633391891276,2.5155389815429405,0.8079055896516644,False
amazon,15740.258094,4763415.800681062,3.0262628301481405,0.0008190390385875117,0.006998053644292664,0.08190390385875117,0.6998053644292664,0.6179014605705153,False
