channel,n_runs,n_baseline_rows,roi_median,roi_mean,roi_min,roi_max,pct_change_abs_max,delta_abs_max,contribution_median,contribution_min,contribution_max,contribution_share_median,spend_share_median,effect_share_median,roi_range,contribution_range
amazon,40,6,0.6377680289559067,1.1089158600120572,0.4879683460755041,3.0262628301481405,0.0,2.388494801192234,828775.2317086462,768074.7708930747,4763415.800681062,0.0012087167064816124,0.0008190390385875117,0.0012087167064816124,2.5382944840726362,3995341.0297879875
tiktok,40,6,0.4790805821136261,0.5715531971534753,0.4100656028968903,1.9128037268916769,0.0,1.5027381239947866,84133501.49118109,81051327.63318782,335254241.7531037,0.11999350691163646,0.09120037525761929,0.11999350691163646,1.5027381239947866,254202914.11991584
moloco,40,6,0.5616370706469752,0.6714810259278456,0.5310906823445112,1.6378352940206726,0.0,1.003895028522238,47116831.070648625,44730295.35005725,137944156.9429931,0.06749219901961359,0.043825394779614675,0.06749219901961359,1.1067446116761614,93213861.59293586
liveintent,40,6,0.5128150204243138,0.6082921134368662,0.4698954042303376,1.5116418862342835,0.0,0.9988268658099696,40877364.97768013,37497050.52645811,120627083.55039032,0.05882153715519506,0.041522994295305,0.05882153715519506,1.041746482003946,83130033.02393222
meta,40,6,0.41433542007968444,0.46512543406527646,0.30201671858745,0.8932675903911392,0.0,0.3180575867249476,34745911.264372796,25374180.04667541,75048602.52258408,0.05017905529420655,0.043717345681286386,0.05017905529420655,0.5912508718036893,49674422.47590867
beehiiv,40,6,0.5144478301331401,0.5584609647609226,0.4649444481163906,1.0098402686913808,0.0,0.273841107438008,16831501.970937982,15258187.647857646,32256715.158509545,0.02399848287020831,0.01707633391891276,0.02399848287020831,0.5448958205749902,16998527.5106519
snapchat,40,6,0.41920024042367,0.45562136035177775,0.3766040016586582,0.8269837570687135,0.0,0.4503797554100553,180607055.52316856,163537911.68758884,203796783.868978,0.2541647529281201,0.22595724478125545,0.2541647529281201,0.4503797554100553,40258872.18138915
google,40,6,0.2731325070183569,0.2973891909491406,0.2461622731562238,0.5177610162024696,0.0,0.2715987430462458,280715327.4639901,253511298.81066325,300941265.61338234,0.4016842478268187,0.535881272247419,0.4016842478268187,0.2715987430462458,47429966.80271909
