run_id,channel,target_channel,targets,roi_prior_mu,roi_prior_sigma,roi_prior_dist,dist_normalized,is_baseline,estimated_roi,baseline_roi,pct_change,delta_abs,delta_pct,contribution_value,contribution_delta,contribution_share,run_contribution_total,effect_value,effect_share,channel_total_spend,spend_share,adstock_alpha_m,saturation_ec_m,saturation_slope_m,max_lag,adstock_decay_spec,qc_status_code,qc_summary_short
"multi|amazon,beehiiv,liveintent,meta,moloco,tiktok|pmode=roi|rpk=100.0|target=amazon|mu=0.500000|sigma=1.500000|dist=LogNormal|0.500000|1.500000|LogNormal|alpha=0p64|ec=1p53|slope=1p2|lag=4|decay=geometric",meta,amazon,amazon,0.5,1.5,LogNormal,lognormal,False,0.4118075466963152,0.6200743053123976,,0.2082667586160824,0.3358738732306545,34598345.691999726,-17497700.973569736,0.051271034068966964,674812714.8256838,34598345.691999726,0.051271034068966964,840158.1265220001,0.043717345681286386,0.64,1.53,1.2,4,geometric,REVIEW,REVIEW:PriorPosteriorShift
"multi|amazon,beehiiv,liveintent,meta,moloco,tiktok|pmode=roi|rpk=100.0|target=amazon|mu=0.500000|sigma=1.500000|dist=LogNormal|0.500000|1.500000|LogNormal|alpha=0p64|ec=1p53|slope=1p2|lag=4|decay=geometric",moloco,amazon,amazon,0.5,1.5,LogNormal,lognormal,False,0.5527284568144629,0.6339402654984345,,0.0812118086839716,0.1281064054514962,46552703.60336385,-6839939.598092891,0.06898610915384018,674812714.8256838,46552703.60336385,0.06898610915384018,842234.6095886,0.043825394779614675,0.64,1.53,1.2,4,geometric,REVIEW,REVIEW:PriorPosteriorShift
"multi|amazon,beehiiv,liveintent,meta,moloco,tiktok|pmode=roi|rpk=100.0|target=amazon|mu=0.500000|sigma=1.500000|dist=LogNormal|0.500000|1.500000|LogNormal|alpha=0p64|ec=1p53|slope=1p2|lag=4|decay=geometric",snapchat,amazon,amazon,0.5,1.5,LogNormal,lognormal,False,0.4029045546753332,0.8269837570687135,,0.4240792023933803,0.5128023359207814,174958760.9022346,-184153718.08080548,0.2592701012568051,674812714.8256838,174958760.9022346,0.2592701012568051,4342436.908989999,0.22595724478125545,0.64,1.53,1.2,4,geometric,REVIEW,REVIEW:PriorPosteriorShift
"multi|amazon,beehiiv,liveintent,meta,moloco,tiktok|pmode=roi|rpk=100.0|target=amazon|mu=0.500000|sigma=1.500000|dist=LogNormal|0.500000|1.500000|LogNormal|alpha=0p64|ec=1p53|slope=1p2|lag=4|decay=geometric",tiktok,amazon,amazon,0.5,1.5,LogNormal,lognormal,False,0.4758338974990571,0.464742603781633,,0.011091293717424,0.0238654550436601,83398693.89824983,1943954.4230386764,0.12358791123221975,674812714.8256838,83398693.89824983,0.12358791123221975,1752685.00913,0.09120037525761929,0.64,1.53,1.2,4,geometric,REVIEW,REVIEW:PriorPosteriorShift
"multi|amazon,beehiiv,liveintent,meta,moloco,tiktok|pmode=roi|rpk=100.0|target=amazon|mu=0.500000|sigma=0.500000|dist=LogNormal|0.500000|0.500000|LogNormal|alpha=0p64|ec=1p53|slope=1p2|lag=4|decay=geometric",amazon,amazon,amazon,0.5,0.5,LogNormal,lognormal,True,0.6377680289559067,0.6377680289559067,0.0,0.0,0.0,,,,,,,,,0.64,1.53,1.2,4,geometric,FAIL,FAIL:Convergence
"multi|amazon,beehiiv,liveintent,meta,moloco,tiktok|pmode=roi|rpk=100.0|target=amazon|mu=0.500000|sigma=0.500000|dist=LogNormal|0.500000|0.500000|LogNormal|alpha=0p64|ec=1p53|slope=1p2|lag=4|decay=geometric",beehiiv,amazon,amazon,0.5,0.5,LogNormal,lognormal,True,0.762659886876742,0.762659886876742,0.0,0.0,0.0,,,,,,,,,0.64,1.53,1.2,4,geometric,FAIL,FAIL:Convergence
"multi|amazon,beehiiv,liveintent,meta,moloco,tiktok|pmode=roi|rpk=100.0|target=amazon|mu=0.500000|sigma=0.500000|dist=LogNormal|0.500000|0.500000|LogNormal|alpha=0p64|ec=1p53|slope=1p2|lag=4|decay=geometric",google,amazon,amazon,0.5,0.5,LogNormal,lognormal,True,0.5177610162024696,0.5177610162024696,0.0,0.0,0.0,,,,,,,,,0.64,1.53,1.2,4,geometric,FAIL,FAIL:Convergence
"multi|amazon,beehiiv,liveintent,meta,moloco,tiktok|pmode=roi|rpk=100.0|target=amazon|mu=0.500000|sigma=0.500000|dist=LogNormal|0.500000|0.500000|LogNormal|alpha=0p64|ec=1p53|slope=1p2|lag=4|decay=geometric",liveintent,amazon,amazon,0.5,0.5,LogNormal,lognormal,True,0.5128150204243138,0.5128150204243138,0.0,0.0,0.0,,,,,,,,,0.64,1.53,1.2,4,geometric,FAIL,FAIL:Convergence
"multi|amazon,beehiiv,liveintent,meta,moloco,tiktok|pmode=roi|rpk=100.0|target=amazon|mu=0.500000|sigma=0.500000|dist=LogNormal|0.500000|0.500000|LogNormal|alpha=0p64|ec=1p53|slope=1p2|lag=4|decay=geometric",meta,amazon,amazon,0.5,0.5,LogNormal,lognormal,True,0.6200743053123976,0.6200743053123976,0.0,0.0,0.0,,,,,,,,,0.64,1.53,1.2,4,geometric,FAIL,FAIL:Convergence
"multi|amazon,beehiiv,liveintent,meta,moloco,tiktok|pmode=roi|rpk=100.0|target=amazon|mu=0.500000|sigma=0.500000|dist=LogNormal|0.500000|0.500000|LogNormal|alpha=0p64|ec=1p53|slope=1p2|lag=4|decay=geometric",moloco,amazon,amazon,0.5,0.5,LogNormal,lognormal,True,0.6339402654984345,0.6339402654984345,0.0,0.0,0.0,,,,,,,,,0.64,1.53,1.2,4,geometric,FAIL,FAIL:Convergence
"multi|amazon,beehiiv,liveintent,meta,moloco,tiktok|pmode=roi|rpk=100.0|target=amazon|mu=0.500000|sigma=0.500000|dist=LogNormal|0.500000|0.500000|LogNormal|alpha=0p64|ec=1p53|slope=1p2|lag=4|decay=geometric",snapchat,amazon,amazon,0.5,0.5,LogNormal,lognormal,True,0.8269837570687135,0.8269837570687135,0.0,0.0,0.0,,,,,,,,,0.64,1.53,1.2,4,geometric,FAIL,FAIL:Convergence
