channel,in_target_set,n_runs_used,channel_total_spend,sensitivity_mu_elasticity_median,sensitivity_sigma_elasticity_median,sensitivity_joint_elasticity_median,sensitivity_dist_shift_median,prior_sensitivity_raw,data_diffuse_shift_median,data_prior_shift_flag_rate,data_influence_raw,cross_channel_coupling_raw,adstock_proxy_sign_flip_rate,adstock_proxy_raw,prior_sensitivity_fragility_rank,data_influence_fragility_rank,cross_channel_fragility_rank,adstock_proxy_fragility_rank,prior_sensitivity_subscore,data_influence_subscore,cross_channel_subscore,adstock_proxy_subscore,overall_channel_robustness_score,robustness_band,targets
meta,True,17,840158.1265220001,1.5831074084661807,0.3192800266598675,0.3277449120535572,,0.7433774490598685,0.5141194627712456,0.0,0.3894904336568737,0.7377055983897602,0.0,0.3766053970796783,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Low,meta
tiktok,False,17,1752685.00913,0.21714361901322876,0.038988656784100836,0.03702385248665374,,0.09771870942799445,0.05936286348095275,0.0,0.24128358494589158,0.44734505072728986,0.0,0.2176024132120015,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.42857142857142855,14.28571428571429,42.85714285714286,14.28571428571429,57.14285714285714,25.000000000000004,Low,meta
beehiiv,False,17,328172.2732613,0.06675153748526537,0.024312353967258886,0.01827761076248032,,0.03644716740500153,0.01647487062676512,0.0,0.28070883983917555,0.4094434535053058,0.0,0.2431835239991383,0.5714285714285714,0.8571428571428571,0.5714285714285714,0.8571428571428571,42.85714285714286,14.28571428571429,42.85714285714286,14.28571428571429,32.85714285714286,Low,meta
amazon,False,17,15740.258094,0.0880688223203306,0.003610740345207813,0.008867453943297582,,0.03351567220294533,0.008499646079098313,0.0,0.25912614963175395,0.3893845443200871,0.0,0.2303749730824167,0.42857142857142855,0.7142857142857143,0.42857142857142855,0.7142857142857143,57.14285714285714,28.57142857142857,57.14285714285714,28.57142857142857,47.14285714285714,Medium,meta
google,False,17,10298543.94665,0.09183165309351468,0.012014541960548146,0.03277984861229052,,0.045542014555451114,0.00017748749348098957,0.0,0.20843308888271994,0.42507610682192815,0.0,0.1828362697150178,0.7142857142857143,0.0,0.7142857142857143,0.2857142857142857,28.57142857142857,100.0,28.57142857142857,71.42857142857143,52.14285714285714,Medium,meta
snapchat,False,17,4342436.908989999,0.02591331493740941,0.04009985678069801,0.011158816224696722,,0.02572399598093471,0.058676796917486576,0.0,0.21650495197445033,0.30315661430172075,0.0,0.17875647817059429,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,71.42857142857143,85.71428571428572,85.71428571428572,100.0,79.28571428571429,High,meta
liveintent,False,17,797987.173079,0.020611873840062488,0.012806362826776323,0.004015620204707093,,0.012477952290515302,0.010820754402867495,0.0,0.23919249622490923,0.3810461722669638,0.0,0.2192915696343789,0.0,0.42857142857142855,0.2857142857142857,0.5714285714285714,100.0,57.14285714285714,71.42857142857143,42.85714285714286,79.99999999999999,High,meta
moloco,False,17,842234.6095886,0.021121727584189526,0.040643135915719726,0.011155911853328048,,0.024306925117745768,0.05479601677396052,0.0,0.23436260459880232,0.1442102231942347,0.0,0.18210078444698508,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,85.71428571428572,71.42857142857143,100.0,85.71428571428572,83.57142857142858,High,meta
