channel,in_target_set,n_runs_used,channel_total_spend,sensitivity_mu_elasticity_median,sensitivity_sigma_elasticity_median,sensitivity_joint_elasticity_median,sensitivity_dist_shift_median,prior_sensitivity_raw,data_diffuse_shift_median,data_prior_shift_flag_rate,data_influence_raw,cross_channel_coupling_raw,adstock_proxy_sign_flip_rate,adstock_proxy_raw,prior_sensitivity_fragility_rank,data_influence_fragility_rank,cross_channel_fragility_rank,adstock_proxy_fragility_rank,prior_sensitivity_subscore,data_influence_subscore,cross_channel_subscore,adstock_proxy_subscore,overall_channel_robustness_score,robustness_band,targets
tiktok,True,9,1752685.00913,,,0.1041522867415317,,0.1041522867415317,,0.0,0.3428459815632159,0.8941284305113759,0.0,0.3452646837436409,1.0,0.7142857142857143,1.0,1.0,0.0,28.57142857142857,0.0,0.0,8.571428571428571,Low,"google,meta,tiktok"
meta,True,9,840158.1265220001,,,0.10055031140196354,,0.10055031140196354,,0.0,0.3444021043316381,0.8927701863793417,0.0,0.32931605610791004,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,14.28571428571429,14.28571428571429,14.28571428571429,28.57142857142857,15.000000000000002,Low,"google,meta,tiktok"
beehiiv,False,9,328172.2732613,,,0.013874380214245478,,0.013874380214245478,,0.0,0.35453718698970826,0.5409233516324601,0.0,0.2562038064151344,0.5714285714285714,1.0,0.5714285714285714,0.5714285714285714,42.85714285714286,0.0,42.85714285714286,42.85714285714286,30.000000000000004,Low,"google,meta,tiktok"
google,True,9,10298543.94665,,,0.09800005391807783,,0.09800005391807783,,0.0,0.3347338753629088,0.8917385901928025,0.0,0.3332537347251467,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.8571428571428571,28.57142857142857,42.85714285714286,28.57142857142857,14.28571428571429,32.14285714285714,Medium,"google,meta,tiktok"
liveintent,False,9,797987.173079,,,0.012488407707682397,,0.012488407707682397,,0.0,0.3035774783848294,0.511110214947526,0.0,0.23133001571871936,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.42857142857142855,57.14285714285714,71.42857142857143,57.14285714285714,57.14285714285714,61.42857142857142,Medium,"google,meta,tiktok"
amazon,False,9,15740.258094,,,0.007655544754987491,,0.007655544754987491,,0.0,0.31224224432999337,0.4908772899420627,0.0,0.22622929664428504,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.2857142857142857,85.71428571428572,57.14285714285714,71.42857142857143,71.42857142857143,74.28571428571428,High,"google,meta,tiktok"
snapchat,False,9,4342436.908989999,,,0.007743840243815285,,0.007743840243815285,,0.0,0.2574383176949345,0.48964403242683396,0.0,0.17016197412648362,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,71.42857142857143,100.0,85.71428571428572,85.71428571428572,82.85714285714288,High,"google,meta,tiktok"
moloco,False,9,842234.6095886,,,0.0008555108889764871,,0.0008555108889764871,,0.0,0.2692614622337268,0.18946843488870596,0.0,0.1674719982381205,0.0,0.14285714285714285,0.0,0.0,100.0,85.71428571428572,100.0,100.0,95.71428571428572,High,"google,meta,tiktok"
