targets,prior_key,channel,roi_baseline,roi_new,delta_abs,delta_pct
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.023411}}",moloco,0.32956377,0.37144297,0.041879200000000005,0.12707464779881605
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.023411}}",liveintent,0.36816603,0.32365498,0.044511049999999996,0.12089939422167761
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.023411}}",beehiiv,0.49058422,0.4608149,0.029769319999999988,0.06068136476138586
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.023411}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.023411}}",amazon,1.4223278,1.2227024,0.19962539999999995,0.14035119049209333
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.011706}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.011706}}",meta,1.0515972,0.064762324,0.986834876,0.9384152753544799
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.011706}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.011706}}",google,0.05148839,-0.016220536,0.067708926,1.315032884112321
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.011706}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.011706}}",snapchat,0.11643101,-0.012673594,0.129104604,1.1088506747472173
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.011706}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.011706}}",tiktok,1.0426579,0.06838746,0.9742704400000001,0.9344104523640976
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.011706}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.011706}}",moloco,0.32956377,0.1649981,0.16456566999999997,0.49934393577303715
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.011706}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.011706}}",liveintent,0.36816603,0.12483148,0.24333454999999998,0.6609369962785541
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.011706}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.011706}}",beehiiv,0.49058422,0.2684092,0.22217502,0.45287844765981256
"meta,tiktok","{""meta"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.011706}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.072657, ""sigma"": 0.011706}}",amazon,1.4223278,0.024424564,1.3979032359999999,0.9828277532085079
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}}",meta,1.0515972,1.0734762,0.021878999999999982,0.020805494727448748
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}}",google,0.05148839,0.060906135,0.009417744999999998,0.18291006962928913
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}}",snapchat,0.11643101,0.1066383,0.009792709999999996,0.08410740403265415
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}}",tiktok,1.0426579,1.069841,0.027183100000000016,0.026070967284667512
"meta,tiktok","{""meta"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.072657, ""sigma"": 0.011706}}",moloco,0.32956377,0.384768,0.05520423000000002,0.16750697444685758
