channel,estimated_roi,target_channel,roi_prior_mu,roi_prior_sigma,roi_prior_dist
meta,0.04103842,meta,0.036328,0.016722,Normal
meta,0.44191462,meta,0.036328,0.016722,Normal
meta,0.39087898,meta,0.036328,0.016722,Normal
meta,0.2063833,meta,0.036328,0.016722,Normal
meta,1.0050073,meta,0.036328,0.016722,LogNormal
meta,0.040975902,meta,0.036328,0.016722,LogNormal
meta,0.07652609,meta,0.036328,0.016722,LogNormal
meta,0.14405364,meta,0.036328,0.016722,LogNormal
meta,0.24548498,meta,0.036328,0.016722,LogNormal
meta,0.22562258,meta,0.036328,0.016722,LogNormal
meta,0.36325806,meta,0.036328,0.016722,LogNormal
meta,0.93986624,meta,0.036328,0.016722,LogNormal
meta,0.012229855,meta,0.036328,0.023411,Normal
meta,-0.028870618,meta,0.036328,0.023411,Normal
meta,-0.021216694,meta,0.036328,0.023411,Normal
meta,-0.015247656,meta,0.036328,0.023411,Normal
meta,0.058335304,meta,0.036328,0.023411,Normal
meta,0.43655425,meta,0.036328,0.023411,Normal
meta,0.35021725,meta,0.036328,0.023411,Normal
meta,0.29511553,meta,0.036328,0.023411,Normal
meta,0.9884404,meta,0.036328,0.023411,LogNormal
meta,0.03741646,meta,0.036328,0.023411,LogNormal
meta,0.06696585,meta,0.036328,0.023411,LogNormal
meta,0.14328867,meta,0.036328,0.023411,LogNormal
meta,0.22650962,meta,0.036328,0.023411,LogNormal
meta,0.22748402,meta,0.036328,0.023411,LogNormal
meta,0.33765638,meta,0.036328,0.023411,LogNormal
meta,1.0359895,meta,0.036328,0.023411,LogNormal
meta,-0.0004063503,meta,0.036328,0.033445,Normal
meta,-0.02959145,meta,0.036328,0.033445,Normal
meta,0.007886867,meta,0.036328,0.033445,Normal
meta,-0.045506798,meta,0.036328,0.033445,Normal
meta,0.061445374,meta,0.036328,0.033445,Normal
meta,0.39574546,meta,0.036328,0.033445,Normal
meta,0.37400013,meta,0.036328,0.033445,Normal
meta,0.24686825,meta,0.036328,0.033445,Normal
meta,0.9378389,meta,0.036328,0.033445,LogNormal
meta,0.036843438,meta,0.036328,0.033445,LogNormal
meta,0.07822954,meta,0.036328,0.033445,LogNormal
