channel,n_runs,n_baseline_rows,roi_median,roi_mean,roi_min,roi_max,pct_change_abs_max,delta_abs_max,contribution_median,contribution_min,contribution_max,contribution_share_median,spend_share_median,effect_share_median,roi_range,contribution_range
beehiiv,32,8,1.1189226405291508,1.2211313346595853,0.9248231566076476,3.2173243176937105,14.20185974877634,2.103803918411334,37556952.23052149,30350131.766862296,105583663.5156406,0.05170489999002591,0.017076333918912757,0.05170489999002591,2.292501161086063,75233531.74877831
amazon,32,8,1.0057558185576152,1.1239076035200075,0.8750312419235706,3.025061825911204,6.621017271357433,2.0039290739099185,1629282.1455109662,1377321.7588190355,4761525.389014925,0.0020677989970040236,0.0008190390385875116,0.0020677989970040236,2.1500305839876335,3384203.6301958896
liveintent,32,8,0.8680068587791174,0.9741637438787923,0.730796401227514,2.878925103743871,8.911659523943953,2.007248179701467,69577126.91534176,58316615.43118505,229734530.50427383,0.09722786170978633,0.041522994295304996,0.09722786170978633,2.148128702516357,171417915.07308877
moloco,32,8,0.8296348941326142,0.9352384830293401,0.735721241372327,2.608626819849014,15.354658236375778,1.658206922536095,70548322.04862982,61964989.2493262,219707579.11778855,0.09419192614085531,0.04382539477961466,0.09419192614085531,1.8729055784766873,157742589.86846235
snapchat,32,8,0.4433616314828396,0.519658394922153,0.4033451784029603,1.935648611386617,5.337609911325017,1.3681454504281283,190091628.63693696,175150098.9760171,840543197.2920485,0.25841135159741996,0.2259572447812554,0.25841135159741996,1.5323034329836567,665393098.3160313
tiktok,32,8,0.3734210195889075,0.45405716275757485,0.3349640564061701,1.8016319712003073,18.198979953370195,1.308270067299406,65448942.31275183,58708648.02604702,315769334.7892111,0.09202015178835439,0.09120037525761927,0.09202015178835439,1.466667914794137,257060686.76316407
meta,32,8,0.3772762051597237,0.4422669798438437,0.3375774583841364,1.565876015027364,10.21266347463787,1.0795832468817632,32403210.95871464,28361844.499207444,131558345.91511256,0.04419428663557147,0.04371734568128637,0.04419428663557147,1.2282985566432276,103196501.41590512
google,32,8,0.2199368874588981,0.275023161645513,0.1912234205255905,1.2460961226622265,17.122299954792727,0.9300688683862488,232275037.85952818,196932279.99115273,1283297568.0987108,0.31825209127766985,0.5358812722474189,0.31825209127766985,1.054872702136636,1086365288.107558
