channel,n_runs,n_baseline_rows,roi_median,roi_mean,roi_min,roi_max,pct_change_abs_max,delta_abs_max,contribution_median,contribution_min,contribution_max,contribution_share_median,spend_share_median,effect_share_median,roi_range,contribution_range
tiktok,32,5,0.6921945190646996,0.7684704066446162,0.3272180715789242,1.8270144676665463,0.0,1.1554425301061322,73440140.35833153,34410612.52636846,192130852.136567,0.1087504930482506,0.09120037525761929,0.1087504930482506,1.4997963960876222,157720239.61019853
amazon,32,5,1.0073528500956792,1.006390441961806,0.5083137752364079,1.5424431433404486,0.0,0.5538278453145177,952139.2967366012,480059.40089739393,1456707.190289958,0.0013700018199276488,0.0008190390385875117,0.0013700018199276488,1.0341293681040407,976647.789392564
meta,32,5,0.7774768470817557,0.7880086565087306,0.387496958245368,1.3681425460179646,0.0,0.584853497048219,39039130.81413126,19533523.108344123,68967364.69664955,0.05708875629400666,0.043717345681286386,0.05708875629400666,0.9806455877725966,49433841.58830543
google,32,5,0.5056181128850827,0.5238389614963186,0.209032232753622,1.143978129029274,0.0,0.6383600161441914,311248935.59732014,129163658.11677288,706878542.1488653,0.45373483828907035,0.535881272247419,0.45373483828907035,0.934945896275652,577714884.0320925
snapchat,32,5,0.8054053926529984,0.7651905943184708,0.2911305140874659,0.9525675547743836,0.0,0.5166930667450651,207990275.29294607,75852953.38239868,248187870.48951817,0.3010569711519752,0.22595724478125545,0.3010569711519752,0.6614370406869177,172334917.1071195
moloco,32,5,0.45560958965991927,0.4536958463064911,0.4168171403006029,0.490969348976699,0.0,0.0473095364197312,22730075.45436038,21063469.2858549,24810682.677321553,0.033206363614179245,0.043825394779614675,0.033206363614179245,0.07415220867609612,3747213.391466655
liveintent,32,5,0.39467905648130297,0.3934380468512366,0.3796311763802077,0.410089536125306,0.0,0.0250924916200649,18983271.59601724,18176448.555137828,19634771.37851468,0.02718931679412476,0.041522994295305,0.02718931679412476,0.030458359745098307,1458322.823376853
beehiiv,32,5,0.40413031452529435,0.4049435852343231,0.3952529240942871,0.4214629344223067,0.0,0.013385161384164,7951612.786704782,7782663.036791895,8298746.957084796,0.011577798206120234,0.01707633391891276,0.011577798206120234,0.026210010328019617,516083.9202929018
