channel,mu_slice_count,mu_sensitivity_roi_median,mu_sensitivity_roi_max,mu_sensitivity_contribution_median,mu_sensitivity_contribution_max,sigma_slice_count,sigma_sensitivity_roi_median,sigma_sensitivity_roi_max,sigma_sensitivity_contribution_median,sigma_sensitivity_contribution_max,mu_vs_sigma_roi_ratio,dominant_driver
amazon,3,1.0005079514036574,1.0295315986652471,944895.2028115669,972305.5847351649,4,0.278371723468105,0.5681135677732528,261784.55748358055,536535.2510072495,3.5941436110636165,mu
beehiiv,3,0.01383286182535809,0.023735258622715916,272373.7026562337,467355.2267196933,4,0.014673895551435001,0.02583649291734519,288933.9396427977,508729.23682708014,0.9426850407154039,balanced
google,3,0.5934216114335383,0.8190419303098073,366682712.6544093,506096358.8066758,4,0.2717190200222345,0.6627426853093009,167898616.1303792,409517080.1987199,2.183953156407598,mu
liveintent,3,0.02772223872326629,0.029617287959748217,1327319.4546120279,1418052.953595966,4,0.021883739214390546,0.02772223872326629,839876.1363446619,1327319.4546120279,1.2667962477379735,mu
meta,3,0.7464850953648179,0.8961062843181813,37629931.151898116,45172258.61984125,4,0.28277126985718504,0.6047341673728077,14254354.81904757,30484339.506226793,2.6398901689759136,mu
moloco,3,0.05881835379598982,0.07415220867609612,2972331.194760576,3747213.391466655,4,0.04933169988643685,0.06136088487420549,2492931.89965171,3100815.654962249,1.1923034059517825,mu
snapchat,3,0.4813575597557549,0.49485824618294527,125415890.03428495,128933442.77657288,4,0.16574525044222044,0.5661408622888848,43184297.58060531,147505858.56544065,2.9042012273139517,mu
tiktok,3,1.1701414894968427,1.4201969229849054,123053366.83212993,149349471.41569185,4,0.3583863601431948,0.6891039911843838,37688304.05397859,72466934.1048313,3.265027968780139,mu
