channel,spend_reference,immediate_component,carryover_component,immediate_share,carryover_share,struct_profile_id,run_id
channel3,87860358.24888599,61652065.29288189,26208292.956004094,0.7017051434987018,0.29829485650129817,alpha=0.3000|ec=0.5000|slope=1.2000|lag=4.0000|decay=geometric,"multi|channel0,channel1,channel2,channel3,channel4|pmode=roi|rpk=revenue_per_conversion|target=channel3|mu=1.500000|sigma=0.500000|dist=LogNormal|1.500000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric"
channel4,47730683.477718174,33492866.09902335,14237817.378694827,0.7017051434987018,0.29829485650129817,alpha=0.3000|ec=0.5000|slope=1.2000|lag=4.0000|decay=geometric,"multi|channel0,channel1,channel2,channel3,channel4|pmode=roi|rpk=revenue_per_conversion|target=channel3|mu=1.500000|sigma=0.500000|dist=LogNormal|1.500000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric"
channel0,40501713.0799782,28420260.38872935,12081452.691248847,0.7017051434987018,0.29829485650129817,alpha=0.3000|ec=0.5000|slope=1.2000|lag=4.0000|decay=geometric,"multi|channel0,channel1,channel2,channel3,channel4|pmode=roi|rpk=revenue_per_conversion|target=channel3|mu=1.500000|sigma=0.500000|dist=LogNormal|1.500000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric"
channel1,31320298.2023646,21977614.344512384,9342683.857852215,0.7017051434987018,0.29829485650129817,alpha=0.3000|ec=0.5000|slope=1.2000|lag=4.0000|decay=geometric,"multi|channel0,channel1,channel2,channel3,channel4|pmode=roi|rpk=revenue_per_conversion|target=channel3|mu=1.500000|sigma=0.500000|dist=LogNormal|1.500000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric"
channel2,12079349.341539,8476141.563075572,3603207.778463426,0.7017051434987018,0.29829485650129817,alpha=0.3000|ec=0.5000|slope=1.2000|lag=4.0000|decay=geometric,"multi|channel0,channel1,channel2,channel3,channel4|pmode=roi|rpk=revenue_per_conversion|target=channel3|mu=1.500000|sigma=0.500000|dist=LogNormal|1.500000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric"
