channel,roi_prior_dist,max_abs_pct_change,max_abs_pct_change_raw,max_abs_delta_roi,baseline_roi,baseline_mu,baseline_sigma,pct_metric_reliable,pct_metric_unstable_reason,baseline_qc_pass,baseline_sign_flip_zone,baseline_local_neighbor_n,baseline_local_volatility_ratio,primary_metric,primary_value,ranking_metric_label
channel3,LogNormal,194.33704619091287,194.33704619091287,0.5024273495445959,0.2585340054263361,1.0,1.0,True,,True,False,4,0.6014129525368082,pct_change,194.33704619091287,Max |% Change|
channel4,LogNormal,151.85582413073075,151.85582413073075,0.6170659900487712,0.4063499003617714,1.0,1.0,True,,True,False,4,0.5733137939764077,pct_change,151.85582413073075,Max |% Change|
channel0,LogNormal,146.0349778600382,146.0349778600382,0.6292294893041254,0.4308758754407366,1.0,1.0,True,,True,False,4,0.5517437230299224,pct_change,146.0349778600382,Max |% Change|
channel1,LogNormal,142.5295372949399,142.5295372949399,0.6633674926403911,0.4654245746042579,1.0,1.0,True,,True,False,4,0.5528165183633711,pct_change,142.5295372949399,Max |% Change|
channel2,LogNormal,125.12976623797549,125.12976623797549,0.6855089431007703,0.5478384270270665,1.0,1.0,True,,True,False,4,0.4878609561251609,pct_change,125.12976623797549,Max |% Change|
